Date,GS-PIQ: NY Demand Forecast (Mod) Multi-Day (Details)(4252)-MW,GS-PIQ: PJM-E Demand Forecast (Mod) Multi-Day (Details)(4354)-MW,GS-PIQ: MISO Demand Forecast (Zonal Sum) Multi-Day (Details)(47581)-MW,WBI: Temp New York City NY (NYC)(5708)-Deg,PJM: Southern Forecasted Factored Weather Temp(6177)-F,PJM: Western Forecasted Factored Weather Temp(6024)-F,PJM: COMED Forecasted Factored Weather Temp(6804)-F,GS-PIQ: MISO Forecasted Factored Weather Temp(6882)-F,PJM: Tie-Flows MISO imports 5Min(7732)-MW,PJM: InterTieFlow-NYIS(6096)-MW,PJM: InterTieSched- Total Exports(5806)-MW
7/2/2021,15367.135135135135,27402.62162162162,69503.45945945945,55.567567567567565,56.21621621621622,49.16216216216216,45.83783783783784,47.75675675675676,3332.0789189189186,-1027.0786486486488,5313.890270270271
7/2/2021,14983.378378378378,26743.45945945946,67883.67540540542,55.108108108108105,55.729729729729726,48.54054054054054,45.0,46.972972972972975,3458.9740540540542,-1012.1264864864864,5660.269189189189
7/2/2021,14825.108108108108,26488.783783783783,67176.45945945945,54.62162162162162,55.2972972972973,47.91891891891892,44.432432432432435,46.37837837837838,3469.2224324324325,-1017.062162162162,5590.296756756757
7/2/2021,14938.0,26865.35135135135,67405.2972972973,54.24324324324324,54.78378378378378,47.37837837837838,43.972972972972975,45.75675675675676,3459.6051351351352,-956.0821621621621,5888.026756756756
7/2/2021,15590.054054054053,28208.297297297297,68935.32432432432,54.054054054054056,54.24324324324324,46.7027027027027,43.351351351351354,45.270270270270274,3310.238918918919,-946.4737837837838,5555.378648648649
7/2/2021,16781.405405405407,30446.62162162162,72288.97297297297,53.78378378378378,53.729729729729726,46.32432432432432,42.83783783783784,44.78378378378378,3072.6294594594597,-951.2905405405405,5214.541351351351
7/2/2021,17859.216216216217,32151.864864864863,76699.78378378379,53.270270270270274,53.567567567567565,45.945945945945944,42.486486486486484,44.567567567567565,2932.8156756756753,-1102.3964864864865,5305.352972972973
7/2/2021,18501.864864864863,32915.81081081081,79745.5945945946,53.432432432432435,54.7027027027027,46.432432432432435,42.7027027027027,44.810810810810814,2921.64972972973,-1218.3540540540541,5358.84
7/2/2021,18892.72972972973,33329.86486486487,81137.51351351352,54.027027027027025,57.7027027027027,48.2972972972973,44.16216216216216,46.32432432432432,2903.999189189189,-1247.9981081081082,5453.609189189188
7/2/2021,19136.81081081081,33594.67567567567,81979.1081081081,55.21621621621622,60.567567567567565,50.62162162162162,46.7027027027027,48.91891891891892,2919.717027027027,-1256.5943243243241,5558.054054054054
7/2/2021,19294.972972972973,33871.02702702703,82644.13513513513,56.91891891891892,62.86486486486486,53.027027027027025,49.21621621621622,51.67567567567568,2922.051891891892,-1214.488648648649,5876.486486486487
7/2/2021,19406.18918918919,34103.83783783784,83248.48648648648,58.432432432432435,64.5945945945946,54.78378378378378,51.189189189189186,53.75675675675676,2848.7116216216223,-1185.9394594594594,5619.891891891892
7/2/2021,19520.567567567567,34397.24324324324,83717.97297297297,59.351351351351354,65.8108108108108,56.054054054054056,52.972972972972975,55.567567567567565,2772.5318918918915,-1139.7027027027025,5600.351351351352
7/2/2021,19637.08108108108,34686.08108108108,84127.43243243243,59.945945945945944,66.67567567567568,57.027027027027025,53.945945945945944,56.83783783783784,2709.5924324324324,-1096.801891891892,5534.621621621622
7/2/2021,19869.81081081081,35143.51351351351,84491.67567567568,59.729729729729726,66.8108108108108,57.5945945945946,54.567567567567565,57.513513513513516,2582.694054054054,-1074.1986486486487,5451.2972972972975
7/2/2021,20260.027027027027,35914.37837837838,84916.27027027027,59.16216216216216,66.1891891891892,57.648648648648646,54.62162162162162,57.86486486486486,2500.238108108108,-1135.8032432432435,5353.7027027027025
7/2/2021,20657.567567567567,36788.37837837838,85673.86486486487,58.432432432432435,64.72972972972973,57.027027027027025,54.2972972972973,57.567567567567565,2549.7159459459463,-1138.925945945946,5388.5675675675675
7/2/2021,20526.972972972973,36663.02702702703,86476.72972972973,57.189189189189186,62.45945945945946,55.810810810810814,53.2972972972973,56.486486486486484,2724.439189189189,-1136.144054054054,5532.135135135135
7/2/2021,20107.64864864865,35934.2972972973,86312.83783783784,56.2972972972973,60.2972972972973,54.270270270270274,52.08108108108108,54.91891891891892,2823.242432432433,-1120.3156756756755,5510.243243243243
7/2/2021,19523.594594594593,35020.2972972973,84923.32432432432,55.4054054054054,58.189189189189186,52.67567567567568,50.7027027027027,53.351351351351354,2886.9413513513514,-1112.481891891892,5485.216216216216
7/2/2021,18791.297297297297,33769.51351351351,82759.0,54.62162162162162,56.486486486486484,51.16216216216216,49.513513513513516,51.729729729729726,2940.7840540540537,-1143.1559459459459,5452.1621621621625
7/2/2021,17828.054054054053,31925.486486486487,79571.91891891892,53.945945945945944,55.351351351351354,50.108108108108105,48.648648648648646,50.567567567567565,3013.9756756756756,-1124.0929729729728,5464.405405405405
7/2/2021,16797.945945945947,30048.945945945947,75638.00027027026,53.189189189189186,54.513513513513516,49.24324324324324,47.86486486486486,49.567567567567565,2994.4932432432433,-995.7408108108107,5303.081081081081
7/3/2021,15983.837837837838,28456.405405405407,71755.54054054055,52.86486486486486,53.67567567567568,48.432432432432435,47.513513513513516,48.78378378378378,2826.944864864864,-926.815135135135,4810.72972972973
7/3/2021,15330.891891891892,27264.054054054053,68606.27027027027,51.945945945945944,52.891891891891895,47.83783783783784,46.91891891891892,48.189189189189186,2903.961891891892,-913.2313513513512,4874.243243243243
7/3/2021,14905.45945945946,26565.864864864863,66719.1081081081,51.91891891891892,52.270270270270274,47.270270270270274,46.37837837837838,47.4054054054054,3109.618648648648,-965.8910810810813,5150.594594594595
7/3/2021,14654.945945945947,26181.27027027027,65589.64864864865,51.270270270270274,51.7027027027027,46.810810810810814,45.513513513513516,46.86486486486486,3134.1659459459465,-944.6635135135136,5148.783783783784
7/3/2021,14610.0,26177.513513513513,65177.75675675676,50.567567567567565,51.37837837837838,46.270270270270274,44.91891891891892,46.16216216216216,3097.543243243243,-910.3245945945946,5041.972972972973
7/3/2021,14794.567567567568,26650.405405405407,65452.729999999996,50.0,50.810810810810814,45.91891891891892,44.21621621621622,45.62162162162162,2998.9075675675676,-846.6375675675674,4854.972972972973
7/3/2021,15230.891891891892,27507.405405405407,66596.0,49.972972972972975,50.54054054054054,45.4054054054054,43.513513513513516,45.24324324324324,2899.9748648648647,-854.5678378378379,4627.675675675676
7/3/2021,15851.27027027027,28586.37837837838,68537.35162162161,49.7027027027027,50.45945945945946,45.16216216216216,43.0,44.75675675675676,2729.6302702702706,-855.461891891892,4592.486486486487
7/3/2021,16518.486486486487,29631.162162162163,71150.27027027027,50.2972972972973,52.027027027027025,45.67567567567568,43.027027027027025,44.83783783783784,2680.0213513513518,-980.2313513513515,4782.135135135135
7/3/2021,17038.054054054053,30294.405405405407,73440.67567567568,51.37837837837838,55.486486486486484,47.54054054054054,44.270270270270274,46.270270270270274,2567.2567567567567,-1008.9002702702704,4868.72972972973
7/3/2021,17361.513513513513,30721.64864864865,75176.08108108108,52.91891891891892,58.432432432432435,49.972972972972975,46.513513513513516,48.648648648648646,2618.172162162162,-1028.567027027027,5169.594594594595
7/3/2021,17550.54054054054,30993.72972972973,76126.27,54.432432432432435,60.91891891891892,52.4054054054054,48.78378378378378,51.21621621621622,2683.2040540540543,-1053.1818918918918,5219.918918918919
7/3/2021,17651.243243243243,31142.54054054054,76679.81081081081,55.810810810810814,62.729729729729726,54.21621621621622,50.86486486486486,53.37837837837838,2628.348648648649,-1017.497837837838,5251.648648648648
7/3/2021,17708.108108108107,31302.837837837837,77058.94594594595,56.972972972972975,63.945945945945944,55.729729729729726,52.5945945945946,55.32432432432432,2567.4459459459454,-973.7118918918918,5225.783783783784
7/3/2021,17792.45945945946,31541.432432432433,77394.70243243244,57.270270270270274,64.89189189189189,56.62162162162162,53.86486486486486,56.5945945945946,2436.078108108108,-913.9689189189189,5184.054054054054
7/3/2021,18019.27027027027,31987.135135135137,77837.5945945946,57.37837837837838,65.05405405405405,57.24324324324324,54.729729729729726,57.486486486486484,2331.255405405405,-877.8829729729729,5162.864864864865
7/3/2021,18457.837837837837,32810.16216216216,78513.83783783784,56.7027027027027,64.83783783783784,57.21621621621622,55.0,57.83783783783784,2316.9683783783785,-900.809189189189,5111.72972972973
7/3/2021,18988.513513513513,33893.64864864865,79655.16216216216,55.86486486486486,63.37837837837838,56.54054054054054,54.75675675675676,57.648648648648646,2265.027027027027,-916.0608108108111,5150.8378378378375
7/3/2021,19082.18918918919,34137.51351351351,80938.62162162163,55.4054054054054,61.351351351351354,55.351351351351354,53.75675675675676,56.67567567567568,2364.3808108108105,-1004.444054054054,5388.8378378378375
7/3/2021,18836.837837837837,33743.21621621621,81194.91891891892,54.7027027027027,59.13513513513514,53.810810810810814,52.486486486486484,55.16216216216216,2433.9613513513514,-1003.3237837837838,5355.918918918919
7/3/2021,18470.243243243243,33092.48648648649,80199.81081081081,54.0,57.189189189189186,52.16216216216216,51.24324324324324,53.432432432432435,2394.8397297297297,-972.5181081081082,5199.972972972973
7/3/2021,17943.54054054054,32198.243243243243,78363.54054054055,53.24324324324324,55.67567567567568,50.7027027027027,49.91891891891892,51.91891891891892,2493.195675675676,-958.168918918919,5203.027027027027
7/3/2021,17214.945945945947,30784.675675675677,75797.5945945946,52.891891891891895,54.513513513513516,49.5945945945946,48.945945945945944,50.62162162162162,2667.3494594594595,-961.2002702702704,5163.5675675675675
7/3/2021,16420.45945945946,29237.81081081081,72630.35162162161,52.0,53.810810810810814,48.648648648648646,48.351351351351354,49.67567567567568,2694.7813513513515,-901.3224324324323,5246.405405405405
7/4/2021,15677.162162162162,27920.91891891892,69457.48648648648,51.45945945945946,52.945945945945944,47.945945945945944,47.5945945945946,49.027027027027025,2741.727567567568,-905.7227027027027,4829.7027027027025
7/4/2021,15039.263157894737,26829.236842105263,66562.8947368421,50.973684210526315,52.18421052631579,47.28947368421053,46.68421052631579,48.05263157894737,3043.3218421052634,-848.1426315789473,5141.4473684210525
7/4/2021,14696.594594594595,26248.81081081081,65181.64864864865,50.37837837837838,51.945945945945944,47.08108108108108,46.13513513513514,47.62162162162162,3271.417027027027,-857.09,5352.486486486487
7/4/2021,14432.638888888889,25745.194444444445,64008.5,50.666666666666664,52.138888888888886,47.611111111111114,46.333333333333336,47.611111111111114,3335.754166666667,-841.6061111111109,5402.722222222223
7/4/2021,14396.432432432432,25848.324324324323,63818.35135135135,49.54054054054054,50.86486486486486,46.351351351351354,45.108108108108105,46.62162162162162,3212.707027027027,-787.7548648648647,5278.459459459459
7/4/2021,14510.918918918918,26192.972972972973,64056.02702702703,48.729729729729726,50.270270270270274,45.83783783783784,44.648648648648646,46.108108108108105,3134.333243243243,-741.4083783783784,5091.378378378378
7/4/2021,14836.324324324325,26841.216216216217,65099.24324324324,48.7027027027027,50.0,45.7027027027027,44.21621621621622,45.648648648648646,3013.7099999999996,-705.2708108108109,4879.324324324324
7/4/2021,15298.54054054054,27617.891891891893,66963.51351351352,48.4054054054054,49.5945945945946,45.648648648648646,43.91891891891892,45.37837837837838,2892.622432432432,-776.6756756756756,4767.405405405405
7/4/2021,15885.081081081082,28501.27027027027,69444.16216216216,48.972972972972975,51.2972972972973,46.32432432432432,44.21621621621622,45.54054054054054,2823.612702702703,-875.2618918918918,4855.513513513513
7/4/2021,16370.243243243243,29184.54054054054,71616.73,50.270270270270274,54.62162162162162,48.4054054054054,45.648648648648646,47.21621621621622,2772.2162162162163,-992.8578378378378,4971.972972972973
7/4/2021,16745.27027027027,29673.243243243243,73392.48648648648,51.54054054054054,57.891891891891895,51.0,48.08108108108108,49.86486486486486,2816.6310810810814,-1043.6735135135134,5210.945945945946
