Date,DayOfWeek,Hour,DEMAND-MISO,DEMAND-PJM,WIND-PJM,WIND-MISO,NATGAS-TRANSCO-Z6,NATGAS-TETCO,NATGAS-CHICAGO,TEMP-NY,TEMPERATURE-SOUTHERN-PJM,TEMPERATURE-WESTERN-PJM,TEMPERATURE-COMED,TEMP-MISO,IMPORT-PJM,IMPORT-NY
1/6/2022 0:00,Thursday,0,77210,90883,7391.76,18969,7.54,7.27,4.42,42,41,25,13,20,4407.67,-737.25
1/6/2022 1:00,Thursday,1,75460,89287,6720.88,18014,7.86,7.62,4.39,41,40,24,11,19,4824.25,-666.5
1/6/2022 2:00,Thursday,2,74550,88814,5984.7,17193,8.19,7.97,4.37,39,40,23,11,19,4802.5,-493
1/6/2022 3:00,Thursday,3,74230,89344,5348.31,16478,8.52,8.32,4.35,39,38,22,10,19,4843.67,-331.67
1/6/2022 4:00,Thursday,4,74750,91353,4902.25,15950,8.84,8.66,4.33,38,37,21,9,18,4848.08,-255
1/6/2022 5:00,Thursday,5,76790,95791,4601.6,15571,9.17,9.01,4.31,39,36,21,9,18,4967.33,-182.92
1/6/2022 6:00,Thursday,6,80780,102334,4404.44,15162,9.5,9.36,4.29,38,35,20,9,18,4555.33,-212.33
1/6/2022 7:00,Thursday,7,85680,107494,4226.25,14808,9.83,9.71,4.27,38,34,20,9,18,3987.67,-608.25
1/6/2022 8:00,Thursday,8,88130,108508,3956.57,14196,10.15,10.05,4.25,37,34,20,10,18,3932.17,-521.42
1/6/2022 9:00,Thursday,9,88720,107685,3839.57,13467,10.48,10.4,4.23,37,38,21,10,18,4195.58,-529.08
1/6/2022 10:00,Thursday,10,88630,106592,3689.4,12805,10.81,10.75,4.2,36,41,23,11,19,4192.83,-733.46
1/6/2022 11:00,Thursday,11,88250,105537,3614.61,12054,11.14,11.1,4.18,37,43,24,12,19,4451.08,-834.5
1/6/2022 12:00,Thursday,12,87530,104246,3894.82,11079,11.46,11.44,4.16,38,44,25,14,20,4406.5,-908.67
1/6/2022 13:00,Thursday,13,86740,103446,3926.28,10235,11.79,11.79,4.14,38,45,26,15,21,4616.5,-895.08
1/6/2022 14:00,Thursday,14,85990,102698,4112.41,9540,12.12,12.14,4.12,38,46,26,16,22,4871.25,-789.75
1/6/2022 15:00,Thursday,15,85380,103129,4386.52,8794,12.44,12.49,4.1,38,46,26,16,21,5087.5,-829
1/6/2022 16:00,Thursday,16,85590,105863,4740.55,7854,12.77,12.83,4.08,38,45,26,16,21,5149.5,-948.75
1/6/2022 17:00,Thursday,17,87650,110682,4982.25,6829,13.1,13.18,4.06,36,42,26,14,20,4783.58,-998.92
1/6/2022 18:00,Thursday,18,90700,112327,5095.29,6068,13.43,13.53,4.04,36,40,25,13,19,4570.75,-1440.75
1/6/2022 19:00,Thursday,19,90780,111596,5082.15,5459,13.75,13.88,4.02,36,39,24,12,17,4674.83,-1439.08
1/6/2022 20:00,Thursday,20,89980,110196,5010.44,4872,14.08,14.22,3.99,35,38,24,11,16,5498.5,-951
1/6/2022 21:00,Thursday,21,88870,107337,4984.45,4311,14.41,14.57,3.97,35,38,23,11,15,5548.33,-681.75
1/6/2022 22:00,Thursday,22,86870,102978,5112.17,3904,14.74,14.92,3.95,35,38,23,10,14,5810.58,-589.17
1/6/2022 23:00,Thursday,23,84050,98658,5181.68,3734,15.06,15.27,3.93,35,37,22,9,13,5664.5,-493.67
1/7/2022 0:00,Friday,0,83100,96431,5151.89,4890,15.2,15.42,3.92,35,39,19,5,12,5834.42,-348.92
1/7/2022 1:00,Friday,1,81580,94733,5093.14,4530,15.1,15.35,3.92,33,39,18,2,11,5825.17,-176.33
1/7/2022 2:00,Friday,2,81000,94368,5024.2,4294,15,15.27,3.92,31,37,17,2,11,5817.92,-200.75
1/7/2022 3:00,Friday,3,81010,94908,4967.28,4195,14.91,15.19,3.92,30,37,17,2,10,5695.75,-299.67
1/7/2022 4:00,Friday,4,81680,97338,4567.08,4212,14.81,15.12,3.92,29,36,16,1,9,5483.17,-453.83
1/7/2022 5:00,Friday,5,83820,102134,4064.31,4282,14.71,15.04,3.92,29,34,16,1,9,4709.17,-482.5
1/7/2022 6:00,Friday,6,87910,108647,3590.97,4420,14.62,14.97,3.92,30,32,16,1,8,3928.58,-594.75
1/7/2022 7:00,Friday,7,93070,113374,3113.95,4624,14.52,14.89,3.92,28,30,15,1,8,3258,-786.33
1/7/2022 8:00,Friday,8,95050,114800,2604.94,4971,14.42,14.82,3.92,28,29,14,1,8,3658.58,-921.67
1/7/2022 9:00,Friday,9,94660,114408,2369.19,5432,14.33,14.74,3.93,29,30,15,1,8,3792.67,-960.08
1/7/2022 10:00,Friday,10,93060,112809,2252.63,6044,14.23,14.67,3.93,29,31,16,3,10,3206.08,-597.75
1/7/2022 11:00,Friday,11,90970,110996,2306.97,6677,14.14,14.59,3.93,31,32,18,5,13,2540.5,-440.67
1/7/2022 12:00,Friday,12,88510,109074,2340.82,7074,14.04,14.52,3.93,34,33,19,8,15,2352.58,-379.67
1/7/2022 13:00,Friday,13,86270,107744,2166.58,7621,13.94,14.44,3.93,34,33,20,11,18,2321.08,-390.17
1/7/2022 14:00,Friday,14,84640,106826,2035.26,8597,13.85,14.37,3.93,34,34,21,11,19,2028.92,-137.67
1/7/2022 15:00,Friday,15,83490,106999,1947.68,9683,13.75,14.29,3.93,32,34,22,12,21,1976.25,-97.25
1/7/2022 16:00,Friday,16,83370,109677,1968.27,10931,13.65,14.22,3.93,32,33,22,12,21,1574.25,11.75
1/7/2022 17:00,Friday,17,85500,114950,2150.61,12337,13.56,14.14,3.93,33,31,21,11,21,1574.92,195.17
1/7/2022 18:00,Friday,18,88620,116509,2586.87,13805,13.46,14.07,3.93,30,29,20,9,20,1848.08,288.92
1/7/2022 19:00,Friday,19,88710,116133,3126.29,15380,13.36,13.99,3.93,30,27,19,9,19,2165.58,57.58
1/7/2022 20:00,Friday,20,87800,114997,3637.33,16897,13.27,13.91,3.93,28,26,18,9,18,2252.5,162.83
1/7/2022 21:00,Friday,21,86660,113221,4052.16,17946,13.17,13.84,3.93,28,25,17,9,18,2786.33,144.67
1/7/2022 22:00,Friday,22,84630,110236,4273.49,18650,13.08,13.76,3.93,27,24,17,10,18,2971.75,118.08
1/7/2022 23:00,Friday,23,81770,106724,4456.42,19218,12.98,13.69,3.93,25,23,16,10,18,3258.92,180.08
1/8/2022 0:00,Saturday,0,81710,103495,4812.59,20819,12.88,13.61,3.93,26,22,14,11,19,2321.75,-570.33
1/8/2022 1:00,Saturday,1,79930,101902,5200.92,21128,12.79,13.54,3.93,25,23,14,12,19,2524.08,-576.58
1/8/2022 2:00,Saturday,2,78960,101352,5507.69,21491,12.69,13.46,3.93,23,23,13,12,19,2628.33,-657.67
1/8/2022 3:00,Saturday,3,78350,101393,5766.16,21838,12.59,13.39,3.94,23,21,13,13,20,2900.75,-705.75
1/8/2022 4:00,Saturday,4,78100,102418,5739.03,22165,12.5,13.31,3.94,23,21,13,14,20,2458.67,-617.58
1/8/2022 5:00,Saturday,5,78600,104089,5935.93,22550,12.4,13.24,3.94,21,20,13,14,21,2285.5,-607.92
1/8/2022 6:00,Saturday,6,79980,106606,6055.86,22872,12.3,13.16,3.94,21,19,13,14,21,1441.17,-939.42
1/8/2022 7:00,Saturday,7,81710,109444,6089.98,22994,12.21,13.09,3.94,22,19,13,15,22,1529.67,-626.58
1/8/2022 8:00,Saturday,8,82580,110566,6132.92,23012,12.11,13.01,3.94,21,19,14,16,23,1828.5,-1275.67
1/8/2022 9:00,Saturday,9,82760,108822,5821.27,22803,12.01,12.94,3.94,21,23,16,16,24,1774.67,-1095
1/8/2022 10:00,Saturday,10,82280,105969,5866.31,21889,11.92,12.86,3.94,22,26,20,18,26,2234.75,-1177.67
1/8/2022 11:00,Saturday,11,80920,102894,5739.77,20520,11.82,12.79,3.94,24,30,24,20,28,2598.08,-1213.33
1/8/2022 12:00,Saturday,12,79050,99750,5484.12,19142,11.73,12.71,3.94,26,32,27,22,30,2334.42,-1238.33
1/8/2022 13:00,Saturday,13,77040,96987,5389.43,17346,11.63,12.64,3.94,28,33,30,23,32,2143.83,-1257.67
1/8/2022 14:00,Saturday,14,75410,95289,5311.83,15248,11.53,12.56,3.94,28,35,33,25,34,2016.67,-949.25
1/8/2022 15:00,Saturday,15,74450,95531,5443.51,13552,11.44,12.48,3.94,28,35,35,26,35,1737.67,-707.92
1/8/2022 16:00,Saturday,16,75000,98473,5512.73,12739,11.34,12.41,3.94,29,35,36,28,36,2046.75,-666.58
1/8/2022 17:00,Saturday,17,77580,103819,5718.57,12663,11.24,12.33,3.94,28,32,35,29,36,1867.92,-811
1/8/2022 18:00,Saturday,18,80100,105967,5833.19,13011,11.15,12.26,3.94,29,30,35,29,36,1411.08,-431.75
1/8/2022 19:00,Saturday,19,79680,105857,5943.1,13883,11.05,12.18,3.94,29,28,35,30,36,1703.5,-451.08
1/8/2022 20:00,Saturday,20,78320,105131,5891.29,15146,10.95,12.11,3.94,28,27,35,32,36,2109.25,-337.25
1/8/2022 21:00,Saturday,21,76450,103437,5796.54,16420,10.86,12.03,3.95,29,27,36,33,37,2397.75,-300.42
1/8/2022 22:00,Saturday,22,73890,100671,5893.56,17729,10.76,11.96,3.95,29,27,37,34,37,2884.92,-448
1/8/2022 23:00,Saturday,23,70760,97506,5785.72,18852,10.67,11.88,3.95,29,27,38,34,36,3060.42,-832.58
1/9/2022 0:00,Sunday,0,68830,92392,5604.24,20388,10.57,11.81,3.95,28,28,37,33,36,3656.75,-1029.58
1/9/2022 1:00,Sunday,1,66950,90049,5420.01,20235,10.47,11.73,3.95,29,29,38,33,35,4467.08,-750.08
1/9/2022 2:00,Sunday,2,65750,88568,5309.84,19753,10.38,11.66,3.95,30,29,38,33,35,4493.08,-1214.67
1/9/2022 3:00,Sunday,3,65060,87817,5536.87,19184,10.28,11.58,3.95,29,28,38,33,35,4272.5,-1073.33
1/9/2022 4:00,Sunday,4,64860,87737,6014.48,18437,10.18,11.51,3.95,31,29,39,32,35,4052.58,-956.25
1/9/2022 5:00,Sunday,5,65350,88226,6281.26,17575,10.09,11.43,3.95,32,30,39,31,34,3929.5,-1058.5
1/9/2022 6:00,Sunday,6,66580,89549,6509.64,16912,9.99,11.36,3.95,33,30,40,29,33,3619.17,-1293.67
1/9/2022 7:00,Sunday,7,68480,91917,6742.94,16875,9.89,11.28,3.95,34,31,40,27,32,3454.33,-1057.42
1/9/2022 8:00,Sunday,8,70460,94473,7132.98,16089,9.8,11.2,3.95,34,33,40,25,30,3621.83,-1140.17
1/9/2022 9:00,Sunday,9,72090,95753,7310.03,14614,9.7,11.13,3.95,36,37,40,21,29,3943.08,-1153.83
1/9/2022 10:00,Sunday,10,73470,95713,7251.57,12863,9.61,11.05,3.95,36,41,40,18,28,4286.83,-1057.92
1/9/2022 11:00,Sunday,11,74630,94997,7321.89,11266,9.51,10.98,3.95,36,45,40,17,28,4670.58,-1468.67
1/9/2022 12:00,Sunday,12,75410,94131,7129.75,9736,9.41,10.9,3.95,38,47,40,17,28,4824.42,-1657
1/9/2022 13:00,Sunday,13,75870,93261,6803.65,8525,9.32,10.83,3.95,38,49,40,17,29,5131.75,-1753.42
1/9/2022 14:00,Sunday,14,76080,92621,6474.43,7794,9.22,10.75,3.95,38,50,39,17,29,5071.75,-1757
1/9/2022 15:00,Sunday,15,76340,92823,6123.71,7433,9.12,10.68,3.96,39,50,38,15,29,4562.25,-1796.08
1/9/2022 16:00,Sunday,16,77230,95206,5893.22,7484,9.03,10.6,3.96,39,51,36,15,28,4742.42,-1784
1/9/2022 17:00,Sunday,17,79770,99588,5764.84,7850,8.93,10.53,3.96,39,50,34,14,27,4124.33,-1756.92
1/9/2022 18:00,Sunday,18,82880,100708,5759.71,8227,8.83,10.45,3.96,39,50,32,13,25,4196.92,-1880.58
1/9/2022 19:00,Sunday,19,83250,99806,5506.05,8506,8.74,10.38,3.96,38,50,30,12,23,4237.83,-2061.33
1/9/2022 20:00,Sunday,20,82460,98644,5164.44,8742,8.64,10.3,3.96,37,50,28,11,22,4355.83,-1752
1/9/2022 21:00,Sunday,21,81020,96344,4762.02,8878,8.54,10.23,3.96,38,49,26,11,21,4821.42,-1602.75
1/9/2022 22:00,Sunday,22,78790,93053,4449.38,9045,8.45,10.15,3.96,39,49,25,11,20,4647.42,-1458.33
1/9/2022 23:00,Sunday,23,76090,89406,4479.43,9325,8.35,10.08,3.96,39,47,23,11,20,4249.25,-1682.83
1/10/2022 0:00,Monday,0,73970,90709,4336.77,9332,8.31,10.04,3.96,39,46,24,9,19,4683.5,-1302.75
1/10/2022 1:00,Monday,1,72530,89219,4162.6,9346,8.32,10.04,3.96,37,46,23,10,19,5026.17,-1542.75
1/10/2022 2:00,Monday,2,71920,88986,3911.02,9187,8.33,10.05,3.96,38,45,22,10,18,4854.17,-1381.33
1/10/2022 3:00,Monday,3,71920,90031,3650.8,8929,8.35,10.06,3.96,36,43,21,12,17,4791.33,-1338.42
1/10/2022 4:00,Monday,4,72680,92477,3415.48,8758,8.36,10.06,3.96,35,41,20,12,17,4507.75,-1288.42
1/10/2022 5:00,Monday,5,74990,97041,3135.23,8690,8.37,10.07,3.96,34,38,20,13,16,4665.33,-1145.5
1/10/2022 6:00,Monday,6,79380,103828,2983.38,8514,8.39,10.07,3.96,32,36,19,12,15,4441.42,-1216.17
1/10/2022 7:00,Monday,7,84570,109384,2891.46,8022,8.4,10.08,3.96,29,34,18,12,15,4859,-1136.08
1/10/2022 8:00,Monday,8,87080,111650,2926.74,7481,8.41,10.08,3.96,28,33,18,12,15,4681.58,-1152.92
1/10/2022 9:00,Monday,9,87600,111572,3046.58,6781,8.43,10.09,3.96,28,33,19,11,15,4599.08,-1248.92
1/10/2022 10:00,Monday,10,87170,110398,3503.7,6055,8.44,10.1,3.96,28,35,20,12,16,4668.5,-1750.42
1/10/2022 11:00,Monday,11,86210,108845,4336.69,5646,8.45,10.1,3.96,29,36,22,13,18,4565.67,-2225.83
1/10/2022 12:00,Monday,12,84990,107318,4804.35,5548,8.47,10.11,3.96,28,37,23,13,20,4541.42,-1994.5
1/10/2022 13:00,Monday,13,83740,106244,5240.4,5601,8.48,10.11,3.96,29,38,24,14,22,4064,-2009.25
1/10/2022 14:00,Monday,14,82820,105318,5474.12,5572,8.49,10.12,3.96,30,39,25,14,23,3811.5,-2018.08
1/10/2022 15:00,Monday,15,82120,105405,5419.89,5447,8.51,10.13,3.96,29,40,26,14,24,3588.92,-1850.92
1/10/2022 16:00,Monday,16,82290,108406,5283.51,5278,8.52,10.13,3.96,29,39,26,13,24,3421.08,-1570.67
1/10/2022 17:00,Monday,17,84710,114522,5225.71,5289,8.53,10.14,3.96,28,36,25,12,23,3087.5,-1819.33
1/10/2022 18:00,Monday,18,88430,117239,4905.27,5724,8.55,10.14,3.96,27,34,23,11,21,2810.67,-1769
1/10/2022 19:00,Monday,19,88980,117114,4657.24,6601,8.56,10.15,3.96,27,32,22,9,19,3053.92,-1984.92
1/10/2022 20:00,Monday,20,88300,115492,4189.35,7711,8.57,10.15,3.96,27,32,21,8,18,3100.83,-1686.92
1/10/2022 21:00,Monday,21,87000,112540,3490.13,8724,8.59,10.16,3.96,26,31,20,7,17,3734.5,-1786.58
1/10/2022 22:00,Monday,22,84820,108563,2873.64,9585,8.6,10.17,3.96,26,30,19,6,16,4104.42,-1980.17
1/10/2022 23:00,Monday,23,81960,104674,2341.42,10416,8.61,10.17,3.96,25,29,18,5,16,3353.25,-1604.33
1/11/2022 0:00,Tuesday,0,80090,101960,1986.23,12967,8.55,10.08,3.96,25,30,19,5,16,3007,-1353.5
1/11/2022 1:00,Tuesday,1,78670,100937,1778.11,13905,8.41,9.89,3.96,23,30,18,5,15,3158.33,-1618.42
1/11/2022 2:00,Tuesday,2,78090,100948,1630.49,14818,8.27,9.69,3.96,20,29,17,5,15,3676.38,-1866.67
1/11/2022 3:00,Tuesday,3,78070,101827,1658.68,15671,8.13,9.49,3.95,20,28,16,4,15,3829.54,-1778.58
1/11/2022 4:00,Tuesday,4,78780,104133,1877.79,16412,7.98,9.29,3.95,19,27,15,4,14,3480.71,-1745.08
1/11/2022 5:00,Tuesday,5,80850,108885,2185.36,17054,7.84,9.09,3.94,18,26,15,3,14,3262.42,-1787.33
1/11/2022 6:00,Tuesday,6,85350,115907,2632.74,17647,7.7,8.89,3.94,17,25,14,4,14,2887.42,-2110.33
1/11/2022 7:00,Tuesday,7,90980,121056,3094.7,17993,7.55,8.69,3.94,16,24,14,5,15,2685.92,-2124.58
1/11/2022 8:00,Tuesday,8,92370,121170,3615.37,18626,7.41,8.49,3.93,15,24,13,5,16,2450.42,-2359.58
1/11/2022 9:00,Tuesday,9,91390,119415,4009.56,19245,7.27,8.3,3.93,16,25,14,7,17,2524.33,-2112.83
1/11/2022 10:00,Tuesday,10,89780,116748,4447.64,19382,7.13,8.1,3.93,15,28,16,11,21,3048.33,-2093.92
1/11/2022 11:00,Tuesday,11,87810,114466,5013.61,19080,6.98,7.9,3.92,16,29,19,15,25,2860.42,-1892.5
1/11/2022 12:00,Tuesday,12,85700,112462,5553.29,18948,6.84,7.7,3.92,18,30,21,19,28,2665.67,-1704.5
1/11/2022 13:00,Tuesday,13,83740,110879,5894.6,19281,6.7,7.5,3.91,18,32,24,22,32,2225.67,-1500.58
1/11/2022 14:00,Tuesday,14,82040,109872,6291.87,19775,6.55,7.3,3.91,20,32,26,25,34,2068.33,-1383.92
1/11/2022 15:00,Tuesday,15,80860,110110,6609.55,20357,6.41,7.1,3.91,19,33,27,28,36,1806.67,-1458.25
1/11/2022 16:00,Tuesday,16,81110,112991,7028.43,21056,6.27,6.9,3.9,20,32,28,30,37,2030.25,-1840.25
1/11/2022 17:00,Tuesday,17,84020,118440,7391.24,21783,6.12,6.71,3.9,19,30,27,31,37,2138.5,-1900.5
1/11/2022 18:00,Tuesday,18,87910,120940,7736.38,22222,5.98,6.51,3.9,19,27,26,31,35,1162.58,-1865.67
1/11/2022 19:00,Tuesday,19,88700,120474,7917.74,22436,5.84,6.31,3.89,19,24,26,32,34,737.5,-1393.75
1/11/2022 20:00,Tuesday,20,87780,118673,8114.81,22528,5.7,6.11,3.89,18,23,25,32,34,1272,-1266.75
1/11/2022 21:00,Tuesday,21,85990,115110,8175.69,22276,5.55,5.91,3.88,17,22,26,33,34,1701.5,-1505
1/11/2022 22:00,Tuesday,22,83140,110364,8163.27,21651,5.41,5.71,3.88,19,22,26,34,34,2370.42,-1988.25
1/11/2022 23:00,Tuesday,23,79740,105797,8062.51,20888,5.27,5.51,3.88,19,21,27,34,34,2354.08,-1621.67
1/12/2022 0:00,Wednesday,0,77510,101027,7833.42,18839,5.22,5.43,3.88,19,22,28,34,34,2549.42,-1421.25
1/12/2022 1:00,Wednesday,1,75880,99009,7422.11,17805,5.27,5.5,3.89,20,22,29,33,34,2621.83,-1690.58
1/12/2022 2:00,Wednesday,2,75060,98180,7075.87,16933,5.33,5.56,3.9,22,22,29,33,33,2424.67,-1867.25
1/12/2022 3:00,Wednesday,3,74800,98531,6645.88,16075,5.39,5.62,3.91,21,22,29,32,33,2351.83,-2026.25
1/12/2022 4:00,Wednesday,4,75420,100689,6192.14,15147,5.45,5.68,3.93,22,23,29,31,33,1552.75,-1654.08
1/12/2022 5:00,Wednesday,5,77550,105877,5768.08,14332,5.51,5.74,3.94,23,23,30,30,32,1427.33,-1936.83
1/12/2022 6:00,Wednesday,6,81770,112688,5409.51,13459,5.56,5.8,3.95,24,23,30,30,32,1295.42,-1852
1/12/2022 7:00,Wednesday,7,86650,116890,4934.2,12234,5.62,5.87,3.96,25,24,30,29,32,951.42,-1806.17
1/12/2022 8:00,Wednesday,8,88050,115720,4436.9,11279,5.68,5.93,3.97,26,25,30,29,32,1236,-2324.92
1/12/2022 9:00,Wednesday,9,86990,111940,3695.94,10193,5.74,5.99,3.98,28,30,32,29,32,2019.25,-2209.92
1/12/2022 10:00,Wednesday,10,85120,107956,3103.71,8638,5.8,6.05,4,30,36,35,31,34,2409.08,-2456.25
1/12/2022 11:00,Wednesday,11,83150,104749,2678.37,6636,5.85,6.11,4.01,33,40,37,33,36,3147.42,-2316.33
1/12/2022 12:00,Wednesday,12,81070,101999,2377.73,5008,5.91,6.17,4.02,34,44,39,33,37,4045.67,-2357.83
1/12/2022 13:00,Wednesday,13,79320,100079,2331.23,4353,5.97,6.24,4.03,36,46,41,35,39,3970.17,-2227.33
1/12/2022 14:00,Wednesday,14,77960,98783,2094.4,4220,6.03,6.3,4.04,39,48,41,35,40,4004.25,-2336.75
1/12/2022 15:00,Wednesday,15,77020,99054,2067.37,4137,6.09,6.36,4.05,39,49,42,36,41,3863.08,-2230.17
1/12/2022 16:00,Wednesday,16,77330,101936,2842.71,4426,6.14,6.42,4.07,38,48,42,35,41,4029.67,-2471.5
1/12/2022 17:00,Wednesday,17,79850,107390,3487.4,5264,6.2,6.48,4.08,37,45,41,34,40,4087.33,-2652
1/12/2022 18:00,Wednesday,18,83480,109391,3625.97,6215,6.26,6.55,4.09,38,41,38,33,38,3526.25,-2866.08
1/12/2022 19:00,Wednesday,19,84030,108451,3514.23,6892,6.32,6.61,4.1,37,39,37,32,37,3759.25,-2769.33
1/12/2022 20:00,Wednesday,20,83300,106910,3211.42,7200,6.38,6.67,4.11,36,38,36,31,36,4075.75,-2579.25
1/12/2022 21:00,Wednesday,21,81810,103678,3002.04,7467,6.44,6.73,4.12,38,37,36,30,35,4073.17,-2441.67
1/12/2022 22:00,Wednesday,22,79270,99057,2846.34,7681,6.49,6.79,4.13,37,36,35,30,34,3773.75,-2043.33
1/12/2022 23:00,Wednesday,23,76120,94482,2807.74,7753,6.55,6.85,4.15,37,35,35,30,33,3855.33,-2115.33
1/13/2022 0:00,Thursday,0,72430,91613,2596.85,9337,6.61,6.92,4.16,36,34,35,31,35,4160.92,-1971.08
1/13/2022 1:00,Thursday,1,70730,89959,2346.75,9942,6.67,6.98,4.17,36,34,35,31,34,4361,-1877.33
1/13/2022 2:00,Thursday,2,69840,89305,2036.28,10627,6.73,7.04,4.18,37,33,34,30,33,4239.17,-2045.08
1/13/2022 3:00,Thursday,3,69580,89809,1949.04,11165,6.78,7.1,4.19,34,32,34,29,33,3858.42,-1877.33
1/13/2022 4:00,Thursday,4,70210,91759,1832.14,11623,6.84,7.16,4.2,35,31,33,29,33,3038.75,-1845.17
1/13/2022 5:00,Thursday,5,72420,96252,1914.94,12090,6.9,7.22,4.22,35,30,33,30,32,2847.92,-1704.58
1/13/2022 6:00,Thursday,6,76940,103359,1724.56,12450,6.96,7.29,4.23,36,30,32,30,32,2952.33,-1958.25
1/13/2022 7:00,Thursday,7,82690,107981,1424.52,12443,7.02,7.35,4.24,36,30,32,31,32,2831.25,-2010.58
1/13/2022 8:00,Thursday,8,84580,107651,1045.18,12385,7.07,7.41,4.25,35,31,33,32,32,3013.5,-2005.58
1/13/2022 9:00,Thursday,9,83940,104401,664.07,12156,7.13,7.47,4.26,36,36,34,32,32,2901.42,-1971.42
1/13/2022 10:00,Thursday,10,82620,101848,452.49,11511,7.19,7.53,4.27,39,40,37,33,35,2905.92,-2382.92
1/13/2022 11:00,Thursday,11,81180,99651,427.3,10887,7.25,7.6,4.28,43,45,39,35,38,2963,-2623.83
1/13/2022 12:00,Thursday,12,79620,97772,402.73,10493,7.31,7.66,4.3,44,48,40,36,39,3178.83,-2509.58
1/13/2022 13:00,Thursday,13,78270,96352,508.87,9896,7.36,7.72,4.31,47,49,41,36,41,3469.42,-2585.75
1/13/2022 14:00,Thursday,14,77240,95434,721.34,9294,7.42,7.78,4.32,48,51,42,37,42,3767.08,-2117.5
1/13/2022 15:00,Thursday,15,76520,95803,908.71,8777,7.48,7.84,4.33,47,51,41,37,43,3489.5,-1821.5
1/13/2022 16:00,Thursday,16,76770,99560,1097.25,8200,7.54,7.9,4.34,45,50,41,37,43,3370.5,-1961.58
1/13/2022 17:00,Thursday,17,78810,105472,1338.76,7710,7.6,7.97,4.35,43,47,40,36,42,3186.33,-1969.42
1/13/2022 18:00,Thursday,18,81770,106996,1442.66,7637,7.65,8.03,4.37,40,44,38,34,40,3417.58,-1707.92
1/13/2022 19:00,Thursday,19,82160,105773,1452.05,7749,7.71,8.09,4.38,40,41,37,33,38,3563.08,-1656.83
1/13/2022 20:00,Thursday,20,81350,103954,1358.74,7746,7.77,8.15,4.39,39,40,37,33,37,3570.42,-1877.5
1/13/2022 21:00,Thursday,21,79880,100886,1151.73,7618,7.83,8.21,4.4,40,39,36,32,35,3751.17,-1879.08
1/13/2022 22:00,Thursday,22,77400,96256,974.07,7311,7.89,8.27,4.41,40,38,36,32,35,3581.5,-1946.75
1/13/2022 23:00,Thursday,23,74370,91327,725.92,6941,7.94,8.34,4.42,41,38,35,32,33,3414.08,-1805.92
1/14/2022 0:00,Friday,0,72010,87570,699.07,5647,7.99,8.38,4.43,40,38,36,35,33,2698.42,-2057
1/14/2022 1:00,Friday,1,70400,85819,755.74,5703,8.01,8.42,4.43,38,37,35,35,32,2589.5,-1715.67
1/14/2022 2:00,Friday,2,69590,85131,839,6162,8.04,8.45,4.42,39,38,35,35,32,2331.5,-1686.5
1/14/2022 3:00,Friday,3,69470,85397,977.11,6729,8.06,8.48,4.42,38,37,35,34,31,2165.67,-1834.33
1/14/2022 4:00,Friday,4,70170,87287,1150.35,7418,8.08,8.51,4.42,39,37,34,34,31,2219.5,-1524.5
1/14/2022 5:00,Friday,5,72370,91607,1449.8,8320,8.11,8.55,4.41,40,37,34,33,30,1674.17,-1480.5
1/14/2022 6:00,Friday,6,76710,98975,1779.06,9434,8.13,8.58,4.41,40,36,33,33,30,1629.67,-1564.83
1/14/2022 7:00,Friday,7,82200,103438,2047.08,10684,8.16,8.61,4.41,39,36,32,32,30,1212.92,-1954.25
1/14/2022 8:00,Friday,8,84510,104083,2207.61,12015,8.18,8.64,4.4,39,36,32,31,29,1455.08,-2080.17
1/14/2022 9:00,Friday,9,84650,102669,2181.03,13172,8.21,8.67,4.4,39,40,32,31,30,1964,-2179.08
1/14/2022 10:00,Friday,10,83990,100776,2337.28,14065,8.23,8.71,4.4,40,43,33,31,31,2081,-2100.42
1/14/2022 11:00,Friday,11,83100,99154,2610.96,14675,8.26,8.74,4.4,42,45,34,31,33,1942.58,-2084.83
1/14/2022 12:00,Friday,12,81930,97664,2844.35,15051,8.28,8.77,4.39,42,46,34,31,34,1724.25,-2167.92
1/14/2022 13:00,Friday,13,80850,96580,3022.93,15206,8.31,8.8,4.39,42,47,35,31,35,1732.58,-2102.17
1/14/2022 14:00,Friday,14,79960,95992,3236.46,15441,8.33,8.83,4.39,40,48,35,30,35,1567.75,-2120.5
1/14/2022 15:00,Friday,15,79180,96255,3607.06,15884,8.36,8.87,4.38,39,48,35,30,35,1406.33,-2180.75
1/14/2022 16:00,Friday,16,79130,99589,3912.81,16465,8.38,8.9,4.38,39,47,34,30,35,1441.75,-2087.5
1/14/2022 17:00,Friday,17,80710,105317,4298.4,17311,8.41,8.93,4.38,38,45,33,29,34,1459.08,-1972
1/14/2022 18:00,Friday,18,82970,106722,4656.9,18267,8.43,8.96,4.38,34,43,32,29,33,1648.08,-1956.92
1/14/2022 19:00,Friday,19,82580,105861,4850.4,18791,8.45,9,4.37,32,41,31,28,31,1760.83,-2032.17
1/14/2022 20:00,Friday,20,81570,104643,4988.9,18751,8.48,9.03,4.37,30,40,30,27,30,2007.25,-2152.17
1/14/2022 21:00,Friday,21,80150,102906,5140.69,18573,8.5,9.06,4.37,29,38,29,28,29,2131.5,-2288
1/14/2022 22:00,Friday,22,77850,99902,5266.01,18283,8.53,9.09,4.36,26,37,28,27,29,2125.67,-2118.42
