Date,DayOfWeek,Hour,MISO: Demand ISO Multiday Forecast(6947)-MW,PJM: ISO Original Forecasted Demand - PJM RTO(11019)-MW,GS-PIQ: NY Demand Forecast (Mod) Multi-Day (Details)(4252)-MW,PJM: Generation Forecast - Wind (Real Time)(49867)-MW,MISO: Next Day Wind Forecast(106728)-MW,ARGUS: NatGas - Average -  Transco Z6 Non-NY(4631)-$/MCF,WBI: Temp New York City NY (NYC)(5708)-Deg,PJM: Southern Forecasted Factored Weather Temp(6177)-F,PJM: Western Forecasted Factored Weather Temp(6024)-F,PJM: COMED Forecasted Factored Weather Temp(6804)-F,GS-PIQ: MISO Forecasted Factored Weather Temp(6882)-F,PJM: Tie-Flows MISO imports 5Min(7732)-MW,PJM: InterTieFlow-NYIS(6096)-MW
9/11/2021 4:00,Saturday,4,58480,64394,13031,3972.41,8737,4.21,63,56,56,64,64,4013.67,-1154.67
9/11/2021 5:00,Saturday,5,58440,65114,13115,4169.63,8575,4.22,61,55,56,64,64,4060.58,-1108.25
9/11/2021 6:00,Saturday,6,59130,66472,13448,4113.43,8667,4.22,60,56,55,64,63,4224.67,-553.83
9/11/2021 7:00,Saturday,7,60230,68577,13921,3956.52,8958,4.22,61,55,55,63,63,4304.5,-429.42
9/11/2021 8:00,Saturday,8,62200,72300,14491,3375.44,9515,4.22,62,59,57,63,63,4130,-744.08
9/11/2021 9:00,Saturday,9,64290,76223,14936,2906.4,9014,4.23,65,65,61,67,66,3384,-782.58
9/11/2021 10:00,Saturday,10,67960,79901,15311,2772.59,8290,4.23,69,70,66,71,70,3181.83,-950.58
9/11/2021 11:00,Saturday,11,71690,83274,15687,2966.35,8157,4.23,72,74,71,75,74,3268.92,-990.75
9/11/2021 12:00,Saturday,12,75210,86470,16159,3088.27,8376,4.23,74,77,74,79,77,2871.08,-1041.5
9/11/2021 13:00,Saturday,13,78500,89422,16599,3441.73,8616,4.24,75,78,76,82,80,2333.17,-894.92
9/11/2021 14:00,Saturday,14,81340,92120,16907,3757.34,8992,4.24,76,79,78,85,82,1819.58,-633.58
9/11/2021 15:00,Saturday,15,83460,94689,17341,3966.69,9552,4.24,76,80,79,87,84,327.42,-352.5
9/11/2021 16:00,Saturday,16,85070,97152,17774,4090.3,10151,4.24,75,80,80,87,84,780.25,-508.83
9/11/2021 17:00,Saturday,17,85690,98626,18208,4197.3,10567,4.25,74,80,79,87,85,1164.67,-789.83
9/11/2021 18:00,Saturday,18,84890,97945,18153,4346.01,10971,4.25,74,78,78,87,84,1612.5,-879.5
9/11/2021 19:00,Saturday,19,82810,95475,18181,4583.99,11281,4.25,72,75,76,85,83,2006.5,-1080.42
9/11/2021 20:00,Saturday,20,81120,93385,17954,5123.94,11878,4.25,72,71,74,82,80,2196.92,-1045.92
9/11/2021 21:00,Saturday,21,78810,90279,17303,5567.88,12726,4.26,72,69,72,79,77,2892.08,-1169.67
9/11/2021 22:00,Saturday,22,75030,85483,16523,5850.07,13255,4.26,71,67,71,78,75,2935,-1279.17
9/11/2021 23:00,Saturday,23,70510,80081,15673,5958.96,13536,4.26,71,66,70,77,73,2386.08,-962.42
9/12/2021 0:00,Sunday,0,66970,77086,14907,6137.6,13527,4.27,69,66,69,76,72,3054.42,-1005.25
9/12/2021 1:00,Sunday,1,65790,73100,14343,6426.22,12787,4.27,69,65,69,74,70,3532.58,-904
9/12/2021 2:00,Sunday,2,63390,70318,13943,6727.95,12106,4.27,69,65,68,74,69,3937,-804.42
9/12/2021 3:00,Sunday,3,61600,68345,13688,6867.19,11481,4.27,67,64,68,73,69,4260.42,-889.08
9/12/2021 4:00,Sunday,4,60370,67313,13570,6858,10909,4.28,67,63,68,72,68,4424.08,-699
9/12/2021 5:00,Sunday,5,59890,67302,13590,7094.08,10242,4.28,67,62,67,71,67,4757.67,-690.5
9/12/2021 6:00,Sunday,6,60130,67947,13865,7168.89,9838,4.28,67,62,67,71,67,4714.25,-728.25
9/12/2021 7:00,Sunday,7,60920,69398,14199,6942.4,9375,4.28,67,62,67,70,66,4627,-809.58
9/12/2021 8:00,Sunday,8,63000,73696,15083,6707.24,8379,4.29,67,65,68,70,66,4223.17,-902.25
9/12/2021 9:00,Sunday,9,65770,79364,15790,6497.2,6928,4.29,69,70,71,73,68,4237.17,-667
9/12/2021 10:00,Sunday,10,70280,85152,16537,6372.37,5787,4.29,72,75,74,76,71,3950.5,-598.67
9/12/2021 11:00,Sunday,11,74760,90709,17322,5937.03,5119,4.29,72,79,77,78,74,3884.08,-607.67
9/12/2021 12:00,Sunday,12,78870,96738,18227,5546.38,4614,4.3,77,83,80,81,77,3872.58,-864.5
9/12/2021 13:00,Sunday,13,82330,101764,19079,5326.34,4174,4.3,78,85,82,83,78,3692.17,-798.17
9/12/2021 14:00,Sunday,14,84950,106388,19842,5029.62,3884,4.3,82,87,84,85,80,3217.83,-827.58
9/12/2021 15:00,Sunday,15,86840,110584,20515,4948.03,3859,4.3,80,88,85,85,81,3002.92,-724.33
9/12/2021 16:00,Sunday,16,88310,114776,21054,4658.78,3917,4.31,82,88,86,83,81,2763.17,-406.92
9/12/2021 17:00,Sunday,17,89020,117494,21345,4228.58,3923,4.31,81,88,85,82,81,2621.58,-412.58
9/12/2021 18:00,Sunday,18,88570,115616,21166,3820.78,4160,4.31,80,86,84,81,80,2718,-507.33
9/12/2021 19:00,Sunday,19,86800,111911,21098,3758.82,4603,4.32,79,82,82,78,79,3009.17,-567.42
9/12/2021 20:00,Sunday,20,85140,109307,20695,4028.1,5280,4.32,78,79,79,75,76,3274.67,-627.42
9/12/2021 21:00,Sunday,21,82140,104370,19652,4474.3,5884,4.32,78,77,77,72,73,3415.75,-595.75
9/12/2021 22:00,Sunday,22,77790,97119,18553,4826.24,6209,4.32,77,75,75,70,71,3333.25,-714.58
9/12/2021 23:00,Sunday,23,73740,89817,17476,5153.07,6238,4.33,78,74,74,69,70,3694.33,-866.58
9/13/2021 0:00,Monday,0,69270,84960,16544,5174.08,6145,4.33,77,74,73,68,69,3631.92,-752.92
9/13/2021 1:00,Monday,1,66930,80856,15871,4910.26,6698,4.34,76,72,72,69,68,3542.83,-773.5
9/13/2021 2:00,Monday,2,64790,78105,15338,4507.13,6454,4.37,77,70,71,69,67,3876.92,-830
9/13/2021 3:00,Monday,3,63590,76589,15009,4255.01,6080,4.39,75,70,71,68,67,4279.25,-750.17
9/13/2021 4:00,Monday,4,63460,76922,15037,3898.69,6153,4.42,75,70,70,67,66,4082.08,-467.67
9/13/2021 5:00,Monday,5,64940,80089,15612,3769.1,6321,4.44,73,69,70,68,65,4069.25,-609
9/13/2021 6:00,Monday,6,68730,86066,16919,3579.99,6494,4.47,73,69,69,67,64,4008.5,-811.83
9/13/2021 7:00,Monday,7,72580,91030,17967,3154.13,6486,4.49,73,68,68,66,64,2949.58,-1066
9/13/2021 8:00,Monday,8,74720,96157,18962,2458.12,5797,4.52,75,70,69,66,64,2328.5,-1042.92
9/13/2021 9:00,Monday,9,77710,102020,19623,2190.94,4831,4.54,76,75,72,68,66,1573.58,-779.17
9/13/2021 10:00,Monday,10,81340,108845,20284,1682.97,4088,4.57,78,80,74,70,69,1592.08,-455.75
9/13/2021 11:00,Monday,11,85160,115515,20972,1497.43,4013,4.6,80,84,77,73,72,1542.67,-466.25
9/13/2021 12:00,Monday,12,88700,121795,21633,1504.13,4130,4.62,81,86,80,75,74,1960.42,-402.17
9/13/2021 13:00,Monday,13,91730,127322,22374,1684.56,4263,4.65,82,89,82,77,76,1186.75,-202.75
9/13/2021 14:00,Monday,14,94180,130639,22982,2176.5,4573,4.67,84,90,83,80,78,772.58,-267
9/13/2021 15:00,Monday,15,95700,132868,23538,2454.94,5125,4.7,81,90,84,81,79,452.92,-134.83
9/13/2021 16:00,Monday,16,96500,134391,23859,2756.44,5679,4.72,83,90,85,83,79,9.33,3
9/13/2021 17:00,Monday,17,96570,134297,23967,2523.86,6011,4.75,82,89,84,82,79,-262.58,-205.67
9/13/2021 18:00,Monday,18,95510,131381,23424,2350.42,6214,4.77,82,88,83,82,78,-163.42,-419.67
9/13/2021 19:00,Monday,19,93350,126667,23054,2407.61,6304,4.8,81,84,81,80,77,-271.25,-757.75
9/13/2021 20:00,Monday,20,91290,123039,22315,2849.08,6721,4.82,80,80,78,78,75,-17.33,-823.67
9/13/2021 21:00,Monday,21,88020,116625,21120,3646.07,7582,4.85,78,78,76,75,72,981.42,-670.17
9/13/2021 22:00,Monday,22,83040,108047,19751,4455.92,8316,4.88,78,76,74,74,71,1328.92,-743.83
9/13/2021 23:00,Monday,23,78470,99753,18425,4847.71,8709,4.9,68,75,73,73,70,1935.33,-724.83
9/14/2021 0:00,Tuesday,0,73570,91719,17382,5038.91,8951,4.93,69,73,72,72,70,2516.25,-462.75
9/14/2021 1:00,Tuesday,1,69570,86648,16457,5003.79,10403,4.94,70,71,71,71,71,3109.5,-346.25
9/14/2021 2:00,Tuesday,2,67200,83183,15835,5049.36,10217,4.94,70,71,70,71,70,3390.33,-408.5
9/14/2021 3:00,Tuesday,3,65830,81110,15352,5153.2,9675,4.95,69,70,69,74,69,3586.75,-557.25
9/14/2021 4:00,Tuesday,4,65530,80982,15329,5431.22,9583,4.95,69,69,69,74,69,3734.5,-689.17
9/14/2021 5:00,Tuesday,5,66920,83772,15737,5570.71,9537,4.95,68,68,68,74,69,3586.92,-528.75
9/14/2021 6:00,Tuesday,6,70660,89237,17004,5603.25,9451,4.96,69,68,68,73,68,3537.5,-409.92
9/14/2021 7:00,Tuesday,7,74490,94024,17932,5321.2,9203,4.96,69,68,68,73,68,3574.17,-390.83
9/14/2021 8:00,Tuesday,8,76920,99377,18611,5226.32,8652,4.96,69,70,68,72,68,3504.25,-180.67
9/14/2021 9:00,Tuesday,9,79900,105409,19131,5184.64,7980,4.97,71,75,72,74,70,3210.83,43.58
9/14/2021 10:00,Tuesday,10,83570,111935,19692,5314.81,7545,4.97,73,79,76,77,72,3252,59.75
9/14/2021 11:00,Tuesday,11,87400,118418,20179,5291.6,7272,4.97,75,83,79,80,75,3024.33,-275.33
9/14/2021 12:00,Tuesday,12,90810,124311,20733,5245.59,7141,4.98,77,85,82,82,77,2692.17,-258.42
9/14/2021 13:00,Tuesday,13,93610,129267,21376,5020.98,7291,4.98,79,87,84,83,78,3012.83,-658
9/14/2021 14:00,Tuesday,14,95660,132494,21842,4945.04,7553,4.98,79,89,85,85,79,1979.25,-319.5
9/14/2021 15:00,Tuesday,15,96690,134387,22307,4560.03,7912,4.99,77,90,86,85,80,1897.25,-199.25
9/14/2021 16:00,Tuesday,16,97030,135636,22702,4067.08,8236,4.99,77,89,86,85,80,801.58,-182.33
9/14/2021 17:00,Tuesday,17,96640,135085,22831,3618.19,8282,4.99,75,89,85,83,80,1500.42,-33.33
9/14/2021 18:00,Tuesday,18,95450,131502,22403,3493.22,7900,5,74,87,84,81,78,1042.17,-61.58
9/14/2021 19:00,Tuesday,19,93420,126492,22039,3307.21,7049,5,74,84,82,79,77,1859.58,-325.67
9/14/2021 20:00,Tuesday,20,91610,122654,21504,3101.8,6425,5,73,80,78,76,74,2018.17,-213.58
9/14/2021 21:00,Tuesday,21,88640,116434,20478,3112.11,5877,5.01,73,78,76,72,72,2807.67,-540.42
9/14/2021 22:00,Tuesday,22,83660,107759,19301,2601.52,5429,5.01,73,77,74,70,70,3044.17,-456.25
9/14/2021 23:00,Tuesday,23,78940,99431,18146,2167.51,5049,5.01,74,76,73,69,68,2685.67,-442.67
9/15/2021 0:00,Wednesday,0,73790,90475,17165,1824.16,4768,5.02,73,75,72,67,67,2588.58,-913.25
9/15/2021 1:00,Wednesday,1,68820,85409,16342,1549.35,4404,5.02,74,74,72,65,66,2732.17,-715.5
9/15/2021 2:00,Wednesday,2,66280,82160,15889,1311.27,4017,5.03,73,72,71,65,66,3023.42,-960.75
9/15/2021 3:00,Wednesday,3,64750,80267,15626,1174.07,3421,5.04,73,71,70,64,65,3056.08,-1001.33
9/15/2021 4:00,Wednesday,4,64280,80225,15606,1137.43,3257,5.04,73,70,69,62,64,3061,-1073.5
9/15/2021 5:00,Wednesday,5,65460,83349,16205,1328.17,3310,5.05,73,70,69,61,63,3049.75,-904.08
9/15/2021 6:00,Wednesday,6,68970,89723,17623,1345.48,3425,5.06,72,70,68,60,63,2957.5,-754.17
9/15/2021 7:00,Wednesday,7,72950,93662,18771,1094.58,3591,5.07,73,69,68,58,62,2848.5,-909.08
9/15/2021 8:00,Wednesday,8,75300,97591,19785,810.33,3745,5.07,74,71,68,58,62,2558.5,-1147.33
9/15/2021 9:00,Wednesday,9,76520,102067,20579,592.81,3623,5.08,75,76,69,61,63,2547.33,-1039.5
9/15/2021 10:00,Wednesday,10,78980,106948,21217,574.87,3353,5.09,78,80,71,66,66,2617.92,-1231.42
9/15/2021 11:00,Wednesday,11,81620,111531,21817,528.69,3560,5.09,79,84,72,70,70,2404.17,-784.5
9/15/2021 12:00,Wednesday,12,84020,116024,22438,612.66,4190,5.1,82,86,73,73,72,2874.33,-665.92
9/15/2021 13:00,Wednesday,13,86030,120047,22973,749.78,4737,5.11,82,87,74,75,74,2462.33,-802.92
9/15/2021 14:00,Wednesday,14,87660,122368,23377,781.86,5159,5.12,85,88,75,76,76,1876.08,-860.83
9/15/2021 15:00,Wednesday,15,88520,123635,23792,745.04,5726,5.12,83,88,75,77,76,1683,-632.67
9/15/2021 16:00,Wednesday,16,88840,124224,24012,669.1,6530,5.13,84,87,75,77,77,1836.92,-617.5
9/15/2021 17:00,Wednesday,17,88730,123385,23987,747.53,7255,5.14,83,86,74,77,77,2035.25,-738.58
9/15/2021 18:00,Wednesday,18,87880,120085,23395,780.06,8030,5.14,81,84,73,76,76,2598.42,-665.25
9/15/2021 19:00,Wednesday,19,86310,115725,22986,985.43,8767,5.15,80,81,72,74,75,2633.33,-971
9/15/2021 20:00,Wednesday,20,84980,112952,22329,1241.99,9921,5.16,79,78,69,71,72,2387,-874.17
9/15/2021 21:00,Wednesday,21,82360,107263,21200,1443.06,11373,5.16,79,76,67,68,70,2418.92,-872.08
9/15/2021 22:00,Wednesday,22,77850,99786,19820,1655.75,12673,5.17,76,75,66,66,68,2329.67,-644.25
9/15/2021 23:00,Wednesday,23,72820,92356,18462,1789.7,13443,5.18,77,74,65,64,66,2857.25,-489.92
9/16/2021 0:00,Thursday,0,69360,84675,17347,1798.06,13711,5.19,72,73,64,63,65,3391.67,-721.42
9/16/2021 1:00,Thursday,1,65470,80341,16338,1804.25,15314,5.19,73,75,62,62,65,3355.17,-725.08
9/16/2021 2:00,Thursday,2,63230,77556,15806,1748.08,14828,5.18,73,73,62,59,64,3141.67,-891.83
9/16/2021 3:00,Thursday,3,61910,75918,15462,1761.85,14017,5.18,73,73,61,58,63,3041.67,-974.75
9/16/2021 4:00,Thursday,4,61590,76102,15424,1785.26,13667,5.17,73,72,61,57,62,2988.25,-1006.42
9/16/2021 5:00,Thursday,5,62840,78991,15965,1693.43,13581,5.17,72,71,60,57,62,3029.42,-719.42
9/16/2021 6:00,Thursday,6,66310,84379,17173,1615.1,13886,5.16,72,71,60,56,62,3311.75,-49.5
9/16/2021 7:00,Thursday,7,69510,88459,18170,1383.45,14091,5.16,71,70,60,56,61,2849.33,-211.58
9/16/2021 8:00,Thursday,8,72220,92077,18962,869.93,13899,5.15,71,72,61,56,61,2548.67,-756.25
9/16/2021 9:00,Thursday,9,74570,95551,19613,476.28,13376,5.15,71,75,64,61,64,1927.67,-884.33
9/16/2021 10:00,Thursday,10,77370,99255,20100,414.47,13264,5.14,73,77,67,67,68,2003.17,-955.33
9/16/2021 11:00,Thursday,11,80510,102875,20473,453.86,13681,5.14,73,79,71,72,72,1949.33,-837.92
9/16/2021 12:00,Thursday,12,83480,106478,20868,512.78,14048,5.13,75,81,73,75,75,1954.5,-680.5
9/16/2021 13:00,Thursday,13,86250,109941,21241,491.69,14313,5.13,75,82,76,77,77,1862.75,-415.17
9/16/2021 14:00,Thursday,14,88700,112362,21511,612.1,14500,5.12,76,83,77,79,79,1608.58,-414.42
9/16/2021 15:00,Thursday,15,90350,114258,21727,617.72,14632,5.12,73,82,78,80,80,1671.67,-208.92
9/16/2021 16:00,Thursday,16,91310,115532,21958,709.14,14752,5.11,75,81,79,81,81,1594.25,-154.67
9/16/2021 17:00,Thursday,17,91510,115750,22015,749.95,15161,5.11,73,80,78,81,81,1531.5,-144.25
9/16/2021 18:00,Thursday,18,90750,113844,21612,876.01,15731,5.1,73,79,78,80,80,1725.33,-471.67
9/16/2021 19:00,Thursday,19,89080,110326,21382,1189.41,15615,5.1,74,77,75,79,78,2000,-473.67
9/16/2021 20:00,Thursday,20,87520,107302,20843,1524.92,15766,5.09,73,74,73,75,76,1786.83,-895.08
9/16/2021 21:00,Thursday,21,84820,101982,19824,1927.56,16070,5.09,73,73,70,73,73,1484.42,-809.25
9/16/2021 22:00,Thursday,22,80210,95052,18646,2297.46,16250,5.08,72,73,69,70,71,1358.33,-482
9/16/2021 23:00,Thursday,23,75900,88016,17440,2530.53,15896,5.08,72,73,68,68,70,1478.83,-74.58
9/17/2021 0:00,Friday,0,71120,82474,16481,2433.82,15006,5.07,73,72,67,67,69,1775,-0.75
9/17/2021 1:00,Friday,1,67230,78423,15882,2392.44,15823,5.07,73,73,67,66,68,2510.92,84.83
9/17/2021 2:00,Friday,2,64780,75812,15467,2299.05,14614,5.07,70,74,66,65,67,2475.83,160.92
9/17/2021 3:00,Friday,3,63310,74415,15188,2204.14,13006,5.06,70,73,65,63,66,2090.25,-327.17
9/17/2021 4:00,Friday,4,62860,74697,15170,2067.91,11665,5.06,70,73,65,62,66,1909.67,-195.25
9/17/2021 5:00,Friday,5,63900,77645,15691,2009.07,10000,5.05,71,73,64,62,65,2222.58,-29.5
9/17/2021 6:00,Friday,6,66830,84325,17029,2111.93,8820,5.05,71,73,64,61,64,2583.92,196.33
9/17/2021 7:00,Friday,7,69650,88328,18108,1947.68,8151,5.05,71,72,64,61,64,2222.33,111.67
9/17/2021 8:00,Friday,8,72620,91761,19019,1303.27,7355,5.04,70,73,65,61,64,2087.83,-137.5
9/17/2021 9:00,Friday,9,75570,95571,19688,850.12,6441,5.04,69,74,68,65,66,1710.25,-411.17
9/17/2021 10:00,Friday,10,78940,99331,20201,861.42,5943,5.04,71,75,72,71,69,1963.33,-351.58
9/17/2021 11:00,Friday,11,82380,103415,20658,831.83,5681,5.03,70,77,76,76,73,2061.75,-309.42
9/17/2021 12:00,Friday,12,85560,107328,21025,729.5,5270,5.03,72,78,79,80,76,1523.75,-430.42
9/17/2021 13:00,Friday,13,88360,111010,21335,604.08,4842,5.03,72,79,81,82,78,1098.83,-360.17
9/17/2021 14:00,Friday,14,90590,113612,21666,550.68,4495,5.02,74,80,82,84,79,820.42,-509.67
9/17/2021 15:00,Friday,15,91790,115148,21932,436.98,4311,5.02,73,80,83,86,80,431.17,-497
9/17/2021 16:00,Friday,16,92190,116186,22131,429.4,4395,5.02,74,80,83,86,81,381.67,-489.08
9/17/2021 17:00,Friday,17,91740,115811,22131,420.67,4302,5.01,74,79,82,87,80,507.75,-580
9/17/2021 18:00,Friday,18,90140,112724,21821,452.94,4227,5.01,73,78,81,85,79,954.92,-566.42
9/17/2021 19:00,Friday,19,87410,108795,21486,506.16,4253,5.01,74,77,79,83,78,1302.42,-312.92
9/17/2021 20:00,Friday,20,84920,105609,21026,709.35,4575,5,73,74,76,79,75,1589.92,-317.83
9/17/2021 21:00,Friday,21,82110,100842,20076,902,5028,5,73,73,74,76,72,1817.08,-534
9/17/2021 22:00,Friday,22,78060,94630,18892,987.88,5484,5,72,72,72,74,70,1875,-640.08
9/17/2021 23:00,Friday,23,73320,87999,17708,1134.87,5714,4.99,72,71,71,72,69,2026.58,-401.33
9/18/2021 0:00,Saturday,0,69460,83158,16732,1243.52,5817,4.99,73,71,70,71,67,1995.75,-359.75
9/18/2021 1:00,Saturday,1,66050,78821,16005,1249.68,7284,4.99,73,70,70,70,67,2406.67,-494.25
9/18/2021 2:00,Saturday,2,63430,75713,15459,1356.45,7126,4.98,72,70,69,69,66,2503.58,-497.5
9/18/2021 3:00,Saturday,3,61700,73673,15204,1340.32,6762,4.98,72,70,68,68,65,2356.25,-444.83
9/18/2021 4:00,Saturday,4,60720,72784,15088,1214.84,6590,4.98,70,70,67,67,64,2439,-589.17
9/18/2021 5:00,Saturday,5,60720,73394,15165,1492.63,6521,4.97,69,69,66,66,63,2649.67,-365.5
9/18/2021 6:00,Saturday,6,61690,75076,15627,1429.12,6717,4.97,69,69,66,65,63,2727.33,-376.17
9/18/2021 7:00,Saturday,7,63060,77300,16144,1261.89,7101,4.97,69,68,65,64,62,2271.58,-217.08
9/18/2021 8:00,Saturday,8,65340,81745,16942,782.45,7374,4.96,70,70,66,63,62,2067.17,-342.08
9/18/2021 9:00,Saturday,9,67550,87065,17571,351.2,6884,4.96,72,73,69,66,64,1638.25,-573.25
9/18/2021 10:00,Saturday,10,71130,92439,18138,213,6234,4.96,74,76,73,68,68,1513.58,-440.08
9/18/2021 11:00,Saturday,11,74540,97310,18642,169.43,6134,4.95,76,79,76,72,71,1310.42,-399
9/18/2021 12:00,Saturday,12,77550,101725,19125,149.6,6208,4.95,78,81,79,75,74,1392.83,-328.25
9/18/2021 13:00,Saturday,13,79980,105228,19510,249.1,6156,4.95,80,83,80,77,77,1309.75,-146
9/18/2021 14:00,Saturday,14,81980,107953,19850,257.46,6228,4.94,83,84,82,78,78,1129.5,52.75
9/18/2021 15:00,Saturday,15,83520,110095,20154,295.63,6693,4.94,82,84,83,79,79,1154.67,14.92
9/18/2021 16:00,Saturday,16,84690,111652,20458,287.05,7488,4.94,83,84,82,79,80,821.83,17.92
9/18/2021 17:00,Saturday,17,85140,111692,20655,341.83,8140,4.93,83,83,81,79,80,767.08,47.33
9/18/2021 18:00,Saturday,18,84380,109225,20368,729.74,8881,4.93,83,82,80,78,79,1127.08,-62.67
9/18/2021 19:00,Saturday,19,82480,105720,20261,1299.2,9697,4.93,79,79,78,76,78,1210.92,-131.17
9/18/2021 20:00,Saturday,20,81100,102769,19853,1668.59,11139,4.92,79,76,75,72,75,929.83,-529.5
9/18/2021 21:00,Saturday,21,78640,98154,19206,2047.06,12750,4.92,78,74,72,70,72,1086.25,-792.5
9/18/2021 22:00,Saturday,22,74940,92339,18419,2092.05,14050,4.92,78,73,70,68,70,1234.92,-530.75
9/18/2021 23:00,Saturday,23,70640,86304,17507,1911.6,14774,4.91,76,72,68,66,69,964.83,-556.58
9/19/2021 0:00,Sunday,0,67210,81004,16576,1793.39,15009,4.91,75,71,67,66,68,1396.42,-313.83
9/19/2021 1:00,Sunday,1,64310,76742,15604,1630.76,16055,4.91,74,69,68,66,67,1680.83,-336.92
9/19/2021 2:00,Sunday,2,61910,73549,15010,1536.18,15421,4.9,72,68,67,65,67,1840.58,-473.33
9/19/2021 3:00,Sunday,3,60300,71333,14553,1320.45,14522,4.9,71,68,66,65,66,1695.58,-533.67
9/19/2021 4:00,Sunday,4,59290,70089,14266,1317.68,13960,4.89,70,67,65,64,66,1782.33,-549.67
9/19/2021 5:00,Sunday,5,59110,69991,14236,1161.73,13475,4.89,67,67,64,63,65,1890.5,-411.75
9/19/2021 6:00,Sunday,6,59830,70780,14417,1078.88,13302,4.89,67,67,63,63,65,1529.92,-339.42
9/19/2021 7:00,Sunday,7,60720,72099,14749,798.31,13202,4.88,65,67,63,63,65,1231.92,-182
9/19/2021 8:00,Sunday,8,62720,75943,15262,456.62,12884,4.88,64,69,63,63,65,1197.5,-204.08
9/19/2021 9:00,Sunday,9,65210,81094,15745,219.29,12178,4.88,66,73,67,67,67,1124.33,-145.5
9/19/2021 10:00,Sunday,10,69420,86113,16133,179.91,11914,4.87,68,77,71,72,72,983.42,-131.67
9/19/2021 11:00,Sunday,11,73690,91354,16497,232.02,12434,4.87,70,79,75,77,76,767.83,-86.58
9/19/2021 12:00,Sunday,12,77730,96260,16830,362.21,13063,4.87,72,81,78,81,79,816.42,-25.83
9/19/2021 13:00,Sunday,13,81330,100463,17088,592.6,13496,4.86,75,82,81,85,81,1239.33,183.25
9/19/2021 14:00,Sunday,14,84270,103827,17391,851.98,13778,4.86,75,83,82,87,82,1144.25,198.67
9/19/2021 15:00,Sunday,15,86630,106297,17679,1038.39,14085,4.86,75,83,83,87,84,769.83,-194.58
9/19/2021 16:00,Sunday,16,88480,108573,18013,1153.59,14458,4.85,75,83,84,88,83,1025.42,-341.67
9/19/2021 17:00,Sunday,17,89390,109459,18418,1377.12,15005,4.85,74,82,83,88,83,1578,-220.42
9/19/2021 18:00,Sunday,18,89070,107670,18544,1642.42,15786,4.85,73,80,82,88,82,2010.25,-246.42
9/19/2021 19:00,Sunday,19,87480,104960,18639,1991.19,16127,4.84,72,77,79,86,81,1694.83,-457.33
9/19/2021 20:00,Sunday,20,85970,102442,18358,2526.74,16853,4.84,69,73,76,82,78,1509.83,-475.17
9/19/2021 21:00,Sunday,21,83130,97495,17742,3105.76,17663,4.84,69,71,73,79,75,929.25,-736.33
9/19/2021 22:00,Sunday,22,78670,91206,16880,3200.49,18506,4.83,66,70,71,77,74,1263,-532.92
9/19/2021 23:00,Sunday,23,74730,84910,15895,3097.13,19004,4.83,68,69,70,76,73,1900.25,-79.42
9/20/2021 0:00,Monday,0,70300,81545,15097,2856.07,19007,4.83,66,69,69,75,72,2025.75,52.17
9/20/2021 1:00,Monday,1,68120,77867,14493,2741.5,19072,4.82,66,68,69,76,72,2050.5,-75.25
9/20/2021 2:00,Monday,2,65910,75449,14016,2759.95,18369,4.79,65,68,69,75,72,2539.92,-68.17
9/20/2021 3:00,Monday,3,64650,74203,13780,2709.3,17028,4.77,64,67,68,74,71,2677.17,67.33
9/20/2021 4:00,Monday,4,64460,74740,13744,2531.57,16131,4.75,64,66,68,73,70,2507.67,-90.67
9/20/2021 5:00,Monday,5,66090,77938,14379,2690.24,15127,4.73,63,65,67,72,70,2787.33,-10.08
9/20/2021 6:00,Monday,6,69120,83725,15741,2508.74,14214,4.71,63,65,67,72,70,2744.67,-145.25
9/20/2021 7:00,Monday,7,73850,88142,16667,2580.91,13381,4.69,62,64,67,71,69,2236.42,-205.42
9/20/2021 8:00,Monday,8,76630,91663,17194,2839.92,12800,4.66,64,67,68,70,69,2077,-431.42
9/20/2021 9:00,Monday,9,79510,94932,17557,3102.19,12435,4.64,67,70,70,71,70,2106.17,-558.5
9/20/2021 10:00,Monday,10,82950,98588,17829,3170.25,12375,4.62,69,73,73,71,72,2004.17,-580.17
9/20/2021 11:00,Monday,11,86550,102085,18211,3561.79,12616,4.6,72,76,75,73,74,2266.75,-669.75
9/20/2021 12:00,Monday,12,89860,105421,18592,3803.74,12921,4.58,73,77,77,74,75,2018.5,-472.5
9/20/2021 13:00,Monday,13,92530,108376,18973,4076.38,13243,4.56,73,78,79,77,77,1635.25,-352.5
9/20/2021 14:00,Monday,14,94480,110320,19300,4318.23,13727,4.54,73,79,80,77,78,960.42,-620.17
9/20/2021 15:00,Monday,15,95340,111623,19572,4336.47,14415,4.51,74,79,80,78,78,1187.67,-729
9/20/2021 16:00,Monday,16,95650,112476,19917,4468.25,15104,4.49,73,79,80,79,78,1245.67,-762
9/20/2021 17:00,Monday,17,95430,112532,20080,4600.24,15468,4.47,73,78,79,80,78,956.75,-522.42
9/20/2021 18:00,Monday,18,94430,110472,19855,4860.41,15546,4.45,71,76,78,80,77,1263.33,-551.58
9/20/2021 19:00,Monday,19,92600,107810,19836,5378.76,15113,4.43,69,73,76,78,76,1094.83,-642.92
9/20/2021 20:00,Monday,20,90870,105555,19199,6003.68,15025,4.41,67,70,74,75,74,1305.58,-591.92
