Date,GS-PIQ: NY Demand Forecast (Mod) Multi-Day (Details)(4252)-MW,GS-PIQ: PJM-E Demand Forecast (Mod) Multi-Day (Details)(4354)-MW,GS-PIQ: MISO Demand Forecast (Zonal Sum) Multi-Day (Details)(47581)-MW,WBI: Temp New York City NY (NYC)(5708)-Deg,PJM: Southern Forecasted Factored Weather Temp(6177)-F,PJM: Western Forecasted Factored Weather Temp(6024)-F,PJM: COMED Forecasted Factored Weather Temp(6804)-F,GS-PIQ: MISO Forecasted Factored Weather Temp(6882)-F,PJM: Tie-Flows Exports 5Min(6553)-MW
8/16/2021 20:00,0.5974093762969638,0.4311464991997956,0.8901940099565273,0.9128846499551195,0.9794654854748172,0.8803367761647566,1.019646284997052,1.138406911247851,0.45545040478144017
8/16/2021 21:00,0.5339149739080971,0.40397490397663294,0.9031366675435374,0.8790447215926233,1.0423141056778331,0.9314744629137331,0.9407817132488904,1.1170016571825783,0.43221617038871557
8/16/2021 22:00,0.5586984197224186,0.2990404156850933,0.9046332459940493,1.0188954269007622,1.0647908939894097,0.9592013498654426,0.93089277343076,1.1101893790803832,0.4909402612811044
8/16/2021 23:00,0.5016645952801806,0.14326076859344694,0.7514658648542685,1.1093614066228323,1.1257261675890724,0.9702137127460865,0.890755493795067,1.0799375260823953,0.28689854881162113
8/17/2021 0:00,0.3802281324471537,-0.0742527259485214,0.6613011425258767,1.0441927573966765,1.1253675217205397,1.0159424739928282,0.8844515490357187,1.092674984744604,0.8590931245099063
8/17/2021 1:00,0.36404126955681465,-0.27757111045936833,0.5238076659191095,1.0813892436679322,1.2746145615880857,1.1741742188863942,0.9675459682443228,1.076046106535905,0.9624533003279185
8/17/2021 2:00,0.2374379133451391,-0.3889289559619692,0.36864173540665957,1.1596208041740899,1.2722317318094296,1.160416862496011,0.9689216153490005,1.0651619126236773,0.5741006814172669
8/17/2021 3:00,0.2703357755958724,-0.46565542187478154,0.2627044943811011,1.2519657983588637,1.3017258177577673,1.192001326132571,0.9031178166001623,1.1059085285188128,0.4210503102916151
8/17/2021 4:00,0.17307573251559308,-0.5516018516204336,0.17128678824481722,1.2857549000978472,1.3321016170923288,1.212729900458269,0.9210625981170079,1.094374650245273,0.45060744385206486
8/17/2021 5:00,0.049032675379963024,-0.6707157806320574,0.037682135951716565,1.300501163455884,1.3571781178291091,1.1963067821564417,0.8964203530355233,1.0642152403794563,1.1106285165937164
8/17/2021 6:00,-0.17808194205468225,-0.8688665623274042,-0.13618351808008033,1.3045702566256625,1.3254214969265703,1.210934151978454,0.9232658990576439,1.0925097597863431,1.1290044388653082
8/17/2021 7:00,-0.2677013881921666,-0.9080304903567282,-0.3367473277706075,1.2927222788486268,1.3054802742136562,1.2185418191912594,0.9335200560186733,1.1105118799104672,0.9314766407934367
8/17/2021 8:00,0.032513652937032525,-0.6293734242962287,-0.3019378175939391,1.2415891942905928,1.2848313707498287,1.2117705679211748,0.9667390588217016,1.1421072896918898,0.8330806428524965
8/17/2021 9:00,0.27213087979599176,-0.266370211062486,0.06925707025889186,1.1788270693030616,1.1343528386077446,1.1191729586912338,1.0808228506852153,1.187036873576297,0.8416954952930554
8/17/2021 10:00,0.5481692524867079,0.09669698404177994,0.5812907326715584,1.1510027111177286,1.1046091014782684,1.0219905239386384,1.099113258947556,1.183401303877682,0.5147127794165675
