,Date,BF/Ref Gas,Biomass,Hydro,Non-Fossil,Solar,Uranium,Waste Biomass,Wind,Gasoil,LSFO,BIT - CAPP,BIT - ILB,BIT - NAPP,BIT - UB,Lignite,SUB - PRB,ANR LA,ANR OK,Algonquin Citygate,Algonquin Receipts,Carthage Hub,Chicago Citygate,Columbia Gulf; mainline,Consumers,Dominion-South,El Paso Permian,GTN Malin,Henry Hub,Iroquois Zone 2,Katy,NBPL Ventura,NGPL Midcon,NNG Demarc,NNG Ventura,Oneok OK,PG and E Citygate,Socal Citygate,Southern Star,TETCO M1 30-in,TETCO M3,TGP Z6 del,Transco Z5 del,Transco Z6 NY,Transco Z6 Non-NY,Waha
70,2021-03-12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.37,1.46,1.99,1.279999971,1.804999948,0.68,2.515,2.46,2.31,2.46,2.55,2.55,2.54,2.005,2.005,2.685,2.635,2.635,2.43,2.455,2.43,2.445,2.46,2.4,3.635,3.525,2.42,2.4,2.1,2.1,2.43,2.56,2.065,2.38,0.0
71,2021-03-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.38,1.46,2.0,1.279999971,1.804999948,0.68,2.495,2.39,4.115,2.43,2.475,2.475,2.51,2.17,2.17,2.615,2.585,2.585,2.425,2.405,2.385,2.405,2.395,2.2,3.595,3.355,2.365,2.35,2.335,2.335,4.84,2.57,2.335,2.33,0.0
72,2021-03-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.01,1.279999971,1.804999948,0.68,2.495,2.39,4.115,2.43,2.475,2.475,2.51,2.17,2.17,2.615,2.585,2.585,2.425,2.405,2.385,2.405,2.395,2.2,3.595,3.355,2.365,2.35,2.335,2.335,4.84,2.57,2.335,2.33,0.0
73,2021-03-15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.4,1.46,2.02,1.279999971,1.804999948,0.68,2.495,2.39,4.115,2.43,2.475,2.475,2.51,2.17,2.17,2.615,2.585,2.585,2.425,2.405,2.385,2.405,2.395,2.2,3.595,3.355,2.365,2.35,2.335,2.335,4.84,2.57,2.335,2.33,0.0
74,2021-03-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.41,1.46,2.03,1.279999971,1.804999948,0.68,2.415,2.34,4.515,2.375,2.475,2.475,2.445,2.065,2.065,2.58,2.52,2.52,2.37,2.405,2.32,2.415,2.405,2.16,3.5,3.365,2.34,2.45,2.315,2.315,4.535,2.575,2.355,2.325,0.0
75,2021-03-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.42,1.46,2.04,1.279999971,1.804999948,0.68,2.35,2.33,2.675,2.32,2.395,2.395,2.4,2.015,2.015,2.38,2.5,2.5,2.37,2.32,2.315,2.345,2.335,2.16,3.545,3.495,2.29,2.3,2.265,2.265,2.62,2.49,2.26,2.3,0.0
76,2021-03-18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.43,1.46,2.05,1.279999971,1.804999948,0.68,2.385,2.32,2.76,2.365,2.43,2.43,2.415,2.075,2.075,2.35,2.505,2.505,2.4,2.325,2.32,2.34,2.33,2.135,3.6,3.235,2.31,2.385,2.22,2.22,2.775,2.51,2.285,2.345,0.0
77,2021-03-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.44,1.46,2.05,1.279999971,1.804999948,0.68,2.36,2.25,3.45,2.37,2.35,2.35,2.32,2.05,2.05,2.255,2.46,2.46,2.325,2.26,2.245,2.25,2.245,2.26,3.53,2.96,2.25,2.325,2.3,2.3,3.55,2.555,2.41,2.285,0.0
78,2021-03-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.44,1.46,2.05,1.279999971,1.804999948,0.68,2.42,2.215,2.205,2.3,2.32,2.32,2.34,1.865,1.865,2.415,2.45,2.45,2.305,2.18,2.22,2.24,2.19,2.075,3.46,2.78,2.24,2.25,1.995,1.995,2.225,2.5,2.01,2.145,0.0
79,2021-03-21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.44,1.46,2.05,1.279999971,1.804999948,0.68,2.42,2.215,2.205,2.3,2.32,2.32,2.34,1.865,1.865,2.415,2.45,2.45,2.305,2.18,2.22,2.24,2.19,2.075,3.46,2.78,2.24,2.25,1.995,1.995,2.225,2.5,2.01,2.145,0.0
80,2021-03-22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.44,1.46,2.05,1.279999971,1.804999948,0.68,2.42,2.215,2.205,2.3,2.32,2.32,2.34,1.865,1.865,2.415,2.45,2.45,2.305,2.18,2.22,2.24,2.19,2.075,3.46,2.78,2.24,2.25,1.995,1.995,2.225,2.5,2.01,2.145,0.0
81,2021-03-23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.44,1.46,2.05,1.279999971,1.804999948,0.68,2.37,2.26,2.09,2.335,2.365,2.365,2.375,1.82,1.82,2.465,2.49,2.49,2.39,2.295,2.255,2.3,2.295,2.2,3.505,2.705,2.3,2.25,1.91,1.91,2.185,2.48,1.93,2.285,0.0
82,2021-03-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.44,1.46,2.05,1.279999971,1.804999948,0.68,2.37,2.27,2.14,2.35,2.47,2.47,2.38,1.86,1.86,2.43,2.49,2.49,2.385,2.28,2.29,2.295,2.285,2.335,3.535,2.705,2.29,2.2,2.0,2.0,2.175,2.465,2.025,2.275,0.0
83,2021-03-25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.44,1.46,2.05,1.279999971,1.804999948,0.68,2.34,2.27,1.93,2.34,2.335,2.335,2.365,1.745,1.745,2.295,2.45,2.45,2.395,2.29,2.27,2.325,2.3,2.33,3.615,2.97,2.28,2.25,1.805,1.805,1.895,2.46,1.81,2.305,0.0
84,2021-03-26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.44,1.46,2.05,1.279999971,1.804999948,0.68,2.48,2.23,1.835,2.2,2.39,2.39,2.37,1.75,1.75,2.355,2.465,2.465,2.415,2.295,2.285,2.31,2.3,2.175,3.625,2.925,2.3,2.2,1.795,1.795,1.89,2.5,1.775,2.26,0.0
85,2021-03-27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.44,1.46,2.05,1.279999971,1.804999948,0.68,2.375,2.19,1.835,2.225,2.3,2.3,2.36,1.695,1.695,2.235,2.47,2.47,2.38,2.24,2.175,2.235,2.255,2.035,3.59,2.665,2.2,2.26,1.675,1.675,2.02,2.48,1.65,2.135,0.0
86,2021-03-28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.44,1.46,2.05,1.279999971,1.804999948,0.68,2.375,2.19,1.835,2.225,2.3,2.3,2.36,1.695,1.695,2.235,2.47,2.47,2.38,2.24,2.175,2.235,2.255,2.035,3.59,2.665,2.2,2.26,1.675,1.675,2.02,2.48,1.65,2.135,0.0
87,2021-03-29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.44,1.46,2.05,1.279999971,1.804999948,0.68,2.375,2.19,1.835,2.225,2.3,2.3,2.36,1.695,1.695,2.235,2.47,2.47,2.38,2.24,2.175,2.235,2.255,2.035,3.59,2.665,2.2,2.26,1.675,1.675,2.02,2.48,1.65,2.135,0.0
88,2021-03-30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.44,1.46,2.05,1.279999971,1.804999948,0.68,2.41,2.25,1.94,2.255,2.33,2.33,2.37,1.795,1.795,2.31,2.51,2.51,2.44,2.295,2.235,2.33,2.31,2.18,3.605,2.605,2.225,2.25,1.865,1.865,2.045,2.505,1.95,2.175,0.0
89,2021-03-31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.44,1.46,2.05,1.279999971,1.804999948,0.68,2.44,2.345,1.915,2.245,2.405,2.405,2.415,1.84,1.84,2.315,2.46,2.46,2.45,2.34,2.37,2.395,2.345,2.43,3.61,2.99,2.37,2.265,1.895,1.895,1.95,2.525,1.865,2.385,0.0
90,2021-04-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.44,1.46,2.05,1.279999971,1.804999948,0.68,2.51,2.375,2.535,2.25,2.545,2.545,2.55,2.115,2.115,2.32,2.485,2.485,2.47,2.5,2.395,2.53,2.53,2.28,3.635,2.995,2.375,2.355,2.375,2.375,2.67,2.655,2.43,2.28,0.0
91,2021-04-02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.44,1.46,2.05,1.279999971,1.804999948,0.68,2.47,2.275,2.255,2.285,2.4,2.4,2.465,1.99,1.99,2.36,2.47,2.47,2.395,2.32,2.295,2.31,2.325,2.15,3.625,2.96,2.25,2.27,2.12,2.12,2.5,2.52,2.1,2.15,0.0
92,2021-04-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.43,1.46,2.04,1.279999971,1.804999948,0.68,2.47,2.275,2.255,2.285,2.4,2.4,2.465,1.99,1.99,2.36,2.47,2.47,2.395,2.32,2.295,2.31,2.325,2.15,3.625,2.96,2.25,2.27,2.12,2.12,2.5,2.52,2.1,2.15,0.0
93,2021-04-04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.42,1.46,2.03,1.279999971,1.804999948,0.68,2.47,2.275,2.255,2.285,2.4,2.4,2.465,1.99,1.99,2.36,2.47,2.47,2.395,2.32,2.295,2.31,2.325,2.15,3.625,2.96,2.25,2.27,2.12,2.12,2.5,2.52,2.1,2.15,0.0
94,2021-04-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.42,1.46,2.03,1.279999971,1.804999948,0.68,2.47,2.275,2.255,2.285,2.4,2.4,2.465,1.99,1.99,2.36,2.47,2.47,2.395,2.32,2.295,2.31,2.325,2.15,3.625,2.96,2.25,2.27,2.12,2.12,2.5,2.52,2.1,2.15,0.0
95,2021-04-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.41,1.46,2.02,1.279999971,1.804999948,0.69,2.155,2.12,1.93,2.115,2.225,2.225,2.355,1.725,1.725,2.3,2.365,2.365,2.355,2.16,2.13,2.165,2.175,2.05,3.555,2.83,2.13,2.24,1.775,1.775,2.18,2.33,1.77,2.105,0.0
96,2021-04-07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.4,1.46,2.01,1.279999971,1.804999948,0.69,2.375,2.18,2.0,2.23,2.31,2.31,2.35,1.785,1.785,2.32,2.36,2.36,2.39,2.195,2.18,2.19,2.185,2.15,3.57,2.925,2.18,2.3,1.86,1.86,2.12,2.45,1.85,2.11,0.0
97,2021-04-08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.0,1.279999971,1.804999948,0.69,2.355,2.21,1.92,2.245,2.4,2.4,2.36,1.795,1.795,2.455,2.38,2.38,2.385,2.27,2.235,2.265,2.265,2.235,3.55,3.125,2.265,2.25,1.885,1.885,2.045,2.42,1.865,2.24,0.0
98,2021-04-09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.0,1.279999971,1.804999948,0.69,2.38,2.255,1.795,2.29,2.425,2.425,2.37,1.74,1.74,2.57,2.395,2.395,2.42,2.255,2.26,2.265,2.25,2.275,3.56,2.935,2.24,2.2,1.77,1.77,1.79,2.42,1.785,2.24,0.0
99,2021-04-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.0,1.279999971,1.804999948,0.69,2.385,2.28,1.775,2.265,2.38,2.38,2.39,1.645,1.645,2.55,2.42,2.42,2.425,2.28,2.275,2.3,2.28,2.15,3.55,3.185,2.26,2.245,1.665,1.665,1.91,2.435,1.645,2.27,0.0
100,2021-04-11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.0,1.279999971,1.804999948,0.69,2.385,2.28,1.775,2.265,2.38,2.38,2.39,1.645,1.645,2.55,2.42,2.42,2.425,2.28,2.275,2.3,2.28,2.15,3.55,3.185,2.26,2.245,1.665,1.665,1.91,2.435,1.645,2.27,0.0
101,2021-04-12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.0,1.279999971,1.804999948,0.69,2.385,2.28,1.775,2.265,2.38,2.38,2.39,1.645,1.645,2.55,2.42,2.42,2.425,2.28,2.275,2.3,2.28,2.15,3.55,3.185,2.26,2.245,1.665,1.665,1.91,2.435,1.645,2.27,0.0
102,2021-04-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.0,1.279999971,1.804999948,0.69,2.47,2.36,1.94,2.415,2.48,2.48,2.455,1.725,1.725,2.62,2.45,2.45,2.515,2.44,2.355,2.48,2.45,2.4,3.65,3.585,2.37,2.4,1.81,1.81,2.195,2.505,1.845,2.25,0.0
103,2021-04-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.0,1.279999971,1.804999948,0.69,2.515,2.45,2.065,2.46,2.55,2.55,2.505,1.885,1.885,2.725,2.54,2.54,2.635,2.505,2.46,2.52,2.5,2.46,3.665,3.515,2.46,2.48,1.99,1.99,2.215,2.555,2.01,2.455,0.0
104,2021-04-15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.0,1.279999971,1.804999948,0.69,2.555,2.44,2.355,2.47,2.56,2.56,2.535,2.05,2.05,2.68,2.595,2.595,2.67,2.49,2.445,2.5,2.49,2.425,3.74,3.875,2.455,2.485,2.21,2.21,2.605,2.595,2.225,2.395,0.0
105,2021-04-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.0,1.279999971,1.804999948,0.69,2.555,2.45,3.17,2.5,2.555,2.555,2.54,2.055,2.055,2.675,2.57,2.57,2.635,2.495,2.455,2.515,2.49,2.31,3.74,4.0,2.455,2.41,2.18,2.18,3.08,2.565,2.175,2.44,0.0
106,2021-04-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.0,1.279999971,1.804999948,0.69,2.6,2.54,2.865,2.51,2.64,2.64,2.575,2.125,2.125,2.63,2.605,2.605,2.71,2.58,2.54,2.565,2.555,2.52,3.76,3.485,2.53,2.48,2.27,2.27,2.625,2.64,2.21,2.55,0.0
107,2021-04-18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.0,1.279999971,1.804999948,0.69,2.6,2.54,2.865,2.51,2.64,2.64,2.575,2.125,2.125,2.63,2.605,2.605,2.71,2.58,2.54,2.565,2.555,2.52,3.76,3.485,2.53,2.48,2.27,2.27,2.625,2.64,2.21,2.55,0.0
108,2021-04-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.0,1.279999971,1.804999948,0.69,2.6,2.54,2.865,2.51,2.64,2.64,2.575,2.125,2.125,2.63,2.605,2.605,2.71,2.58,2.54,2.565,2.555,2.52,3.76,3.485,2.53,2.48,2.27,2.27,2.625,2.64,2.21,2.55,0.0
109,2021-04-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.0,1.279999971,1.804999948,0.69,2.64,2.605,2.445,2.6,2.735,2.735,2.65,2.15,2.15,2.685,2.68,2.68,2.795,2.71,2.58,2.745,2.69,2.705,3.83,3.305,2.615,2.625,2.29,2.29,2.38,2.71,2.3,2.595,0.0
110,2021-04-21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.0,1.279999971,1.804999948,0.69,2.65,2.665,2.605,2.6,2.81,2.81,2.67,2.29,2.29,2.72,2.685,2.685,2.81,2.72,2.655,2.74,2.71,2.64,3.81,3.425,2.63,2.58,2.46,2.46,2.655,2.75,2.51,2.54,0.0
111,2021-04-22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.0,1.279999971,1.804999948,0.69,2.625,2.575,3.135,2.595,2.675,2.675,2.635,2.32,2.32,2.71,2.65,2.65,2.735,2.605,2.545,2.57,2.605,2.475,3.92,3.585,2.555,2.62,2.505,2.505,4.115,2.69,2.565,2.5,0.0
112,2021-04-23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.0,1.279999971,1.804999948,0.69,2.685,2.57,2.465,2.57,2.64,2.64,2.63,2.085,2.085,2.725,2.67,2.67,2.76,2.595,2.575,2.565,2.56,2.6,3.83,3.475,2.57,2.62,2.2,2.2,2.41,2.735,2.205,2.455,0.0
113,2021-04-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.01,1.279999971,1.804999948,0.69,2.66,2.545,2.16,2.5,2.6,2.6,2.63,2.085,2.085,2.795,2.705,2.705,2.72,2.545,2.54,2.56,2.555,2.555,3.915,3.745,2.555,2.62,2.175,2.175,2.19,2.73,2.205,2.47,0.0
114,2021-04-25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.02,1.279999971,1.804999948,0.69,2.66,2.545,2.16,2.5,2.6,2.6,2.63,2.085,2.085,2.795,2.705,2.705,2.72,2.545,2.54,2.56,2.555,2.555,3.915,3.745,2.555,2.62,2.175,2.175,2.19,2.73,2.205,2.47,0.0
115,2021-04-26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.03,1.279999971,1.804999948,0.69,2.66,2.545,2.16,2.5,2.6,2.6,2.63,2.085,2.085,2.795,2.705,2.705,2.72,2.545,2.54,2.56,2.555,2.555,3.915,3.745,2.555,2.62,2.175,2.175,2.19,2.73,2.205,2.47,0.0
116,2021-04-27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.04,1.279999971,1.804999948,0.68,2.61,2.485,2.6,2.565,2.595,2.595,2.635,2.18,2.18,2.95,2.685,2.685,2.735,2.525,2.475,2.52,2.54,2.505,4.035,3.795,2.515,2.595,2.325,2.325,2.62,2.75,2.365,2.505,0.0
117,2021-04-28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.05,1.279999971,1.804999948,0.68,2.81,2.65,2.525,2.8,2.78,2.78,2.74,2.24,2.24,3.0,2.845,2.845,2.89,2.685,2.665,2.7,2.69,2.695,4.185,3.685,2.67,2.72,2.35,2.35,2.65,2.91,2.385,2.595,0.0
118,2021-04-29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.06,1.279999971,1.804999948,0.68,2.91,2.7,2.465,2.85,2.78,2.78,2.805,2.24,2.24,2.94,2.93,2.93,3.005,2.75,2.715,2.775,2.76,2.785,4.02,3.48,2.71,2.79,2.3,2.3,2.68,3.005,2.35,2.755,0.0
119,2021-04-30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.06,1.279999971,1.804999948,0.68,2.82,2.645,2.4,2.69,2.715,2.715,2.705,2.21,2.21,2.75,2.845,2.845,2.895,2.67,2.665,2.675,2.65,2.74,3.905,3.22,2.66,2.79,2.325,2.325,2.535,2.86,2.335,2.695,0.0
120,2021-05-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.06,1.279999971,1.804999948,0.68,2.81,2.595,1.685,2.75,2.665,2.665,2.695,1.9,1.9,2.81,2.875,2.875,2.905,2.615,2.61,2.66,2.6,2.545,3.84,3.22,2.625,2.77,1.915,1.915,2.315,2.845,1.92,2.585,0.0
121,2021-05-02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.06,1.279999971,1.804999948,0.68,2.81,2.595,1.685,2.75,2.665,2.665,2.695,1.9,1.9,2.81,2.875,2.875,2.905,2.615,2.61,2.66,2.6,2.545,3.84,3.22,2.625,2.77,1.915,1.915,2.315,2.845,1.92,2.585,0.0
122,2021-05-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.06,1.279999971,1.804999948,0.68,2.81,2.595,1.685,2.75,2.665,2.665,2.695,1.9,1.9,2.81,2.875,2.875,2.905,2.615,2.61,2.66,2.6,2.545,3.84,3.22,2.625,2.77,1.915,1.915,2.315,2.845,1.92,2.585,0.0
123,2021-05-04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.06,1.279999971,1.804999948,0.68,2.84,2.665,3.03,2.81,2.775,2.775,2.76,2.25,2.25,2.84,2.93,2.93,2.985,2.735,2.69,2.76,2.715,2.675,3.855,3.34,2.69,2.8,2.33,2.33,2.9,3.055,2.375,2.545,0.0
124,2021-05-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.06,1.279999971,1.804999948,0.68,2.9,2.68,2.45,2.785,2.785,2.785,2.765,2.325,2.325,2.85,3.005,3.005,3.02,2.72,2.71,2.785,2.695,2.75,3.875,3.48,2.715,2.795,2.405,2.405,2.675,3.0,2.435,2.69,0.0
125,2021-05-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.06,1.279999971,1.804999948,0.68,2.865,2.66,2.89,2.74,2.765,2.765,2.735,2.33,2.33,2.815,2.965,2.965,3.025,2.7,2.665,2.77,2.705,2.66,3.91,3.815,2.655,2.76,2.4,2.4,2.87,2.905,2.405,2.685,0.0
126,2021-05-07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.06,1.279999971,1.804999948,0.68,2.83,2.675,2.36,2.69,2.76,2.76,2.735,2.27,2.27,2.81,2.895,2.895,2.915,2.71,2.68,2.78,2.705,2.6,3.91,3.515,2.655,2.75,2.35,2.35,2.475,2.855,2.4,2.66,0.0
127,2021-05-08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.06,1.279999971,1.804999948,0.68,2.81,2.69,2.53,2.665,2.755,2.755,2.755,2.28,2.28,2.725,2.895,2.895,2.915,2.7,2.685,2.765,2.695,2.605,3.72,2.965,2.67,2.72,2.375,2.375,2.645,2.875,2.39,2.57,0.0
128,2021-05-09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.06,1.279999971,1.804999948,0.68,2.81,2.69,2.53,2.665,2.755,2.755,2.755,2.28,2.28,2.725,2.895,2.895,2.915,2.7,2.685,2.765,2.695,2.605,3.72,2.965,2.67,2.72,2.375,2.375,2.645,2.875,2.39,2.57,0.0
129,2021-05-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.06,1.279999971,1.804999948,0.68,2.81,2.69,2.53,2.665,2.755,2.755,2.755,2.28,2.28,2.725,2.895,2.895,2.915,2.7,2.685,2.765,2.695,2.605,3.72,2.965,2.67,2.72,2.375,2.375,2.645,2.875,2.39,2.57,0.0
130,2021-05-11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.06,1.279999971,1.804999948,0.68,2.84,2.75,2.675,2.83,2.785,2.785,2.755,2.28,2.28,2.84,2.9,2.9,2.925,2.755,2.72,2.83,2.75,2.78,3.875,3.37,2.725,2.72,2.465,2.465,2.61,2.91,2.455,2.665,0.0
131,2021-05-12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.06,1.279999971,1.804999948,0.68,2.8,2.735,2.345,2.8,2.79,2.79,2.755,2.315,2.315,2.89,2.875,2.875,2.92,2.73,2.73,2.79,2.735,2.76,3.95,3.6,2.725,2.72,2.46,2.46,2.515,2.925,2.445,2.69,0.0
132,2021-05-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.06,1.279999971,1.804999948,0.68,2.81,2.745,2.29,2.74,2.795,2.795,2.78,2.19,2.19,2.88,2.895,2.895,2.865,2.75,2.725,2.78,2.715,2.685,4.065,3.39,2.73,2.77,2.24,2.24,2.465,2.91,2.23,2.715,0.0
133,2021-05-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.06,1.279999971,1.804999948,0.68,2.815,2.71,2.135,2.695,2.76,2.76,2.765,2.055,2.055,2.84,2.87,2.87,2.89,2.7,2.69,2.77,2.695,2.59,4.11,3.445,2.67,2.745,2.15,2.15,2.335,2.865,2.165,2.46,0.0
134,2021-05-15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.06,1.279999971,1.804999948,0.68,2.82,2.67,2.01,2.645,2.7,2.7,2.775,2.085,2.085,2.7,2.865,2.865,2.825,2.665,2.62,2.71,2.68,2.68,3.89,2.89,2.625,2.755,2.19,2.19,2.29,2.81,2.2,2.495,0.0
135,2021-05-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.06,1.279999971,1.804999948,0.68,2.82,2.67,2.01,2.645,2.7,2.7,2.775,2.085,2.085,2.7,2.865,2.865,2.825,2.665,2.62,2.71,2.68,2.68,3.89,2.89,2.625,2.755,2.19,2.19,2.29,2.81,2.2,2.495,0.0
136,2021-05-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.06,1.279999971,1.804999948,0.68,2.82,2.67,2.01,2.645,2.7,2.7,2.775,2.085,2.085,2.7,2.865,2.865,2.825,2.665,2.62,2.71,2.68,2.68,3.89,2.89,2.625,2.755,2.19,2.19,2.29,2.81,2.2,2.495,0.0
137,2021-05-18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.06,1.279999971,1.804999948,0.68,2.94,2.79,2.925,2.92,2.87,2.87,2.93,2.33,2.33,2.875,2.965,2.965,2.98,2.815,2.81,2.865,2.815,2.835,4.11,3.37,2.81,2.755,2.535,2.535,2.875,3.01,2.565,2.77,0.0
138,2021-05-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.06,1.279999971,1.804999948,0.68,2.88,2.795,2.715,2.865,2.87,2.87,2.895,2.305,2.305,2.89,2.94,2.94,2.9,2.8,2.78,2.85,2.815,2.68,4.08,3.155,2.775,2.88,2.465,2.465,2.74,2.98,2.52,2.8,0.0
139,2021-05-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.06,1.279999971,1.804999948,0.68,2.8,2.695,2.46,2.69,2.795,2.795,2.82,2.285,2.285,2.805,2.875,2.875,2.84,2.71,2.705,2.755,2.715,2.6,3.96,3.235,2.69,2.775,2.4,2.4,2.555,2.935,2.48,2.755,0.0
